"Time ",C
39600,28.6
39660,28.6
39720,28.6
39780,28.6
39840,28.6
39900,28.6
39960,28.6
40020,28.6
40080,28.6
40140,28.6
40200,28.6
40260,28.6
40320,28.6
40380,28.6
40440,28.6
40500,28.6
40560,28.6
40620,28.6
40680,28.6
40740,28.6
40800,28.6
40860,28.6
40920,28.6
40980,28.6
41040,28.6
41100,28.6
41160,28.6
41220,28.6
41280,28.6
41340,28.6
41400,28.6
41460,28.6
41520,28.6
41580,28.6
41640,28.6
41700,28.6
41760,28.6
41820,28.6
41880,28.6
41940,28.6
42000,28.6
42060,28.6
42120,28.6
42180,28.6
42240,28.6
42300,28.6
42360,28.6
42420,28.6
42480,28.6
42540,28.6
42600,28.6
42660,28.6
42720,28.6
42780,28.6
42840,28.6
42900,28.6
42960,28.6
43020,28.6
43080,28.6
43140,28.6
43200,28.6
43260,28.6
43320,28.6
43380,28.6
43440,28.6
43500,28.6
43560,28.6
43620,28.6
43680,28.6
43740,28.6
43800,28.6
43860,28.6
43920,28.6
43980,28.6
44040,28.6
44100,28.6
44160,28.6
44220,28.6
44280,28.6
44340,28.6
44400,28.6
44460,28.6
44520,28.6
44580,28.6
44640,28.6
44700,28.6
44760,28.6
44820,28.6
44880,28.6
44940,28.6
45000,28.6
45060,28.6
45120,28.6
45180,28.6
45240,28.6
45300,28.6
45360,28.6
45420,28.6
45480,28.6
45540,28.6
45600,28.6
45660,28.6
45720,28.6
45780,28.6
45840,28.6
45900,28.6
45960,28.6
46020,28.6
46080,28.6
46140,28.6
46200,28.6
46260,28.6
46320,28.6
46380,28.6
46440,28.6
46500,28.6
46560,28.6
46620,28.6
46680,28.6
46740,28.6
46800,28.6
46860,28.6
46920,28.6
46980,28.6
47040,28.6
47100,28.6
47160,28.6
47220,28.6
47280,28.6
47340,28.6
47400,28.6
47460,28.6
47520,28.6
47580,28.6
47640,28.6
47700,28.6
47760,28.6
47820,28.6
47880,28.6
47940,28.6
48000,28.6
48060,28.6
48120,28.6
48180,28.6
48240,28.6
48300,28.6
48360,28.6
48420,28.6
48480,28.6
48540,28.6
48600,28.6
48660,28.6
48720,28.6
48780,28.6
48840,28.6
48900,28.6
48960,28.6
49020,28.6
49080,28.6
49140,28.6
49200,28.6
49260,28.6
49320,28.6
49380,28.6
49440,28.6
49500,28.6
49560,28.6
49620,28.6
49680,28.6
49740,28.6
49800,28.6
49860,28.6
49920,28.6
49980,28.6
50040,28.6
50100,28.6
50160,28.6
50220,28.6
50280,28.6
50340,28.6
50400,28.6
50460,28.6
50520,28.6
50580,28.6
50640,28.6
50700,28.6
50760,28.6
50820,28.6
50880,28.6
50940,28.6
51000,28.6
51060,28.6
51120,28.6
51180,28.6
51240,28.6
51300,28.6
51360,28.6
51420,28.6
51480,28.6
51540,28.6
51600,28.6
51660,28.6
51720,28.6
51780,28.6
51840,28.6
51900,28.6
51960,28.6
52020,28.6
52080,28.6
52140,28.6
52200,28.6
52260,28.6
52320,28.6
52380,28.6
52440,28.6
52500,28.6
52560,28.6
52620,28.6
52680,28.6
52740,28.6
52800,28.6
52860,28.6
52920,28.6
52980,28.6
53040,28.6
53100,28.6
53160,28.6
53220,28.6
53280,28.6
53340,28.6
53400,28.6
53460,28.6
53520,28.6
53580,28.6
53640,28.700000000000003
53700,28.700000000000003
53760,28.700000000000003
53820,28.700000000000003
53880,28.700000000000003
53940,28.700000000000003
54000,28.700000000000003
54060,28.700000000000003
54120,28.700000000000003
54180,28.700000000000003
54240,28.700000000000003
54300,28.700000000000003
54360,28.700000000000003
54420,28.700000000000003
54480,28.700000000000003
54540,28.700000000000003
54600,28.700000000000003
54660,28.700000000000003
54720,28.700000000000003
54780,28.700000000000003
54840,28.700000000000003
54900,28.700000000000003
54960,28.700000000000003
55020,28.700000000000003
55080,28.700000000000003
55140,28.700000000000003
55200,28.700000000000003
55260,28.700000000000003
55320,28.700000000000003
55380,28.700000000000003
55440,28.700000000000003
55500,28.700000000000003
55560,28.700000000000003
55620,28.700000000000003
55680,28.700000000000003
55740,28.700000000000003
55800,28.700000000000003
55860,28.700000000000003
55920,28.700000000000003
55980,28.700000000000003
56040,28.700000000000003
56100,28.700000000000003
56160,28.700000000000003
56220,28.700000000000003
56280,28.700000000000003
56340,28.700000000000003
