"Time ",C
0,0
60,1
120,3.2
180,5.8
240,9
300,11.5
360,13.4
420,15.6
480,17
540,17.9
600,18.3
660,19
720,19.700000000000003
780,19.900000000000002
840,20.599999999999998
900,20.999999999999996
960,20.999999999999996
1020,21.3
1080,21.3
1140,21.8
1200,21.9
1260,21.9
1320,22
1380,22.299999999999997
1440,22.299999999999997
1500,22.5
1560,22.6
1620,22.9
1680,23.1
1740,23.8
1800,24.000000000000004
1860,24.400000000000002
1920,24.400000000000002
1980,24.5
2040,24.5
2100,24.5
2160,24.5
2220,24.5
2280,24.7
2340,24.799999999999997
2400,24.799999999999997
2460,24.9
2520,24.999999999999996
2580,25.099999999999998
2640,25.099999999999998
2700,25.099999999999998
2760,25.2
2820,25.400000000000002
2880,25.400000000000002
2940,25.7
3000,25.7
3060,25.8
3120,25.9
3180,25.9
3240,25.9
3300,25.9
3360,25.9
3420,25.9
3480,25.9
3540,26
3600,26.200000000000003
3660,26.200000000000003
3720,26.200000000000003
3780,26.200000000000003
3840,26.200000000000003
3900,26.200000000000003
3960,26.200000000000003
4020,26.200000000000003
4080,26.3
4140,26.3
4200,26.3
4260,26.3
4320,26.3
4380,26.3
4440,26.5
4500,26.6
4560,26.6
4620,26.6
4680,26.6
4740,26.6
4800,26.6
4860,26.6
4920,26.6
4980,26.6
5040,26.6
5100,26.8
5160,26.8
5220,26.9
5280,26.9
5340,26.9
5400,26.9
5460,26.9
5520,27.099999999999998
5580,27.099999999999998
5640,27.3
5700,27.3
5760,27.3
5820,27.3
5880,27.400000000000002
5940,27.400000000000002
6000,27.400000000000002
6060,27.400000000000002
6120,27.400000000000002
6180,27.400000000000002
6240,27.400000000000002
6300,27.400000000000002
6360,27.400000000000002
6420,27.5
6480,27.5
6540,27.5
6600,27.5
6660,27.5
6720,27.5
6780,27.5
6840,27.5
6900,27.5
6960,27.5
7020,27.6
7080,27.6
7140,27.6
7200,27.6
7260,27.6
7320,27.6
7380,27.6
7440,27.6
7500,27.6
7560,27.6
7620,27.6
7680,27.6
7740,27.6
7800,27.6
7860,27.6
7920,27.6
7980,27.6
8040,27.6
8100,27.6
8160,27.6
8220,27.6
8280,27.6
8340,27.6
8400,27.6
8460,27.6
8520,27.6
8580,27.6
8640,27.6
8700,27.6
8760,27.6
8820,27.6
8880,27.6
8940,27.6
9000,27.6
9060,27.6
9120,27.6
9180,27.6
9240,27.6
9300,27.6
9360,27.6
9420,27.6
9480,27.6
9540,27.6
9600,27.6
9660,27.6
9720,27.6
9780,27.6
9840,27.6
9900,27.6
9960,27.6
10020,27.6
10080,27.6
10140,27.6
10200,27.6
10260,27.6
10320,27.6
10380,27.6
10440,27.6
10500,27.6
10560,27.8
10620,27.9
10680,27.9
10740,27.9
10800,27.9
10860,27.9
10920,27.9
10980,27.9
11040,27.9
11100,27.9
11160,27.9
11220,27.9
11280,27.9
11340,28
11400,28
11460,28
11520,28
11580,28
11640,28
11700,28.2
11760,28.299999999999997
11820,28.299999999999997
11880,28.299999999999997
11940,28.299999999999997
12000,28.299999999999997
12060,28.299999999999997
12120,28.299999999999997
12180,28.299999999999997
12240,28.299999999999997
12300,28.299999999999997
12360,28.299999999999997
12420,28.299999999999997
12480,28.299999999999997
12540,28.299999999999997
12600,28.299999999999997
12660,28.299999999999997
12720,28.299999999999997
12780,28.299999999999997
12840,28.299999999999997
12900,28.299999999999997
12960,28.299999999999997
13020,28.299999999999997
13080,28.299999999999997
13140,28.299999999999997
13200,28.299999999999997
13260,28.5
13320,28.6
13380,28.7
13440,28.7
13500,28.7
13560,28.7
13620,28.7
13680,28.7
13740,28.7
13800,28.7
13860,28.7
13920,28.7
13980,28.7
14040,28.7
14100,28.7
14160,28.8
14220,28.8
14280,28.8
14340,28.8
14400,28.8
14460,28.8
14520,28.8
14580,28.8
14640,28.8
14700,28.8
14760,28.8
14820,28.8
14880,28.8
14940,28.8
15000,28.8
15060,28.8
15120,28.8
15180,28.8
15240,28.8
15300,28.8
15360,28.8
15420,28.8
15480,28.8
15540,28.8
15600,28.8
15660,28.8
15720,28.8
15780,28.8
15840,28.8
15900,28.8
15960,28.8
16020,28.8
16080,28.8
16140,28.8
16200,28.8
16260,28.8
16320,28.8
16380,28.8
16440,28.8
16500,28.8
