"Time ",C
66300,29.1
66360,29.1
66420,29.1
66480,29.1
66540,29.1
66600,29.1
66660,29.1
66720,29.1
66780,29.1
66840,29.1
66900,29.1
66960,29.1
67020,29.1
67080,29.1
67140,29.1
67200,29.1
67260,29.1
67320,29.1
67380,29.1
67440,29.1
67500,29.1
67560,29.1
67620,29.1
67680,29.1
67740,29.1
67800,29.1
67860,29.1
67920,29.1
67980,29.1
68040,29.1
68100,29.1
68160,29.1
68220,29.1
68280,29.1
68340,29.1
68400,29.1
68460,29.1
68520,29.1
68580,29.1
68640,29.1
68700,29.1
68760,29.1
68820,29.1
68880,29.1
68940,29.1
69000,29.1
69060,29.1
69120,29.1
69180,29.1
69240,29.1
69300,29.1
69360,29.1
69420,29.1
69480,29.1
69540,29.1
69600,29.1
69660,29.1
69720,29.1
69780,29.1
69840,29.1
69900,29.1
69960,29.1
70020,29.1
70080,29.1
70140,29.1
70200,29.1
70260,29.1
70320,29.1
70380,29.1
70440,29.1
70500,29.1
70560,29.1
70620,29.1
70680,29.1
70740,29.1
70800,29.1
70860,29.1
70920,29.1
70980,29.1
71040,29.1
71100,29.1
71160,29.1
71220,29.1
71280,29.1
71340,29.1
71400,29.1
71460,29.1
71520,29.1
71580,29.1
71640,29.1
71700,29.1
71760,29.1
71820,29.1
71880,29.1
71940,29.1
72000,29.1
72060,29.1
72120,29.1
72180,29.1
72240,29.1
72300,29.1
72360,29.1
72420,29.1
72480,29.1
72540,29.1
72600,29.1
72660,29.1
72720,29.1
72780,29.1
72840,29.1
72900,29.1
72960,29.1
73020,29.1
73080,29.1
73140,29.1
73200,29.1
73260,29.1
73320,29.1
73380,29.1
73440,29.1
73500,29.1
73560,29.1
73620,29.1
73680,29.1
73740,29.1
73800,29.1
73860,29.1
73920,29.1
73980,29.1
74040,29.1
74100,29.1
74160,29.1
74220,29.1
74280,29.1
74340,29.1
74400,29.1
74460,29.1
74520,29.1
74580,29.1
74640,29.1
74700,29.1
74760,29.1
74820,29.1
74880,29.1
74940,29.1
75000,29.1
75060,29.1
75120,29.1
75180,29.1
75240,29.1
75300,29.1
75360,29.1
75420,29.1
75480,29.1
75540,29.1
75600,29.1
75660,29.1
75720,29.1
75780,29.1
75840,29.1
75900,29.1
75960,29.1
76020,29.1
76080,29.1
76140,29.1
76200,29.1
76260,29.1
76320,29.1
76380,29.1
76440,29.1
76500,29.1
76560,29.1
76620,29.1
76680,29.1
76740,29.1
76800,29.1
76860,29.1
76920,29.1
76980,29.1
77040,29.1
77100,29.1
77160,29.1
77220,29.1
77280,29.1
77340,29.1
77400,29.1
77460,29.1
77520,29.1
77580,29.1
77640,29.1
77700,29.1
77760,29.1
77820,29.1
77880,29.1
77940,29.1
78000,29.1
78060,29.1
78120,29.1
78180,29.1
78240,29.1
78300,29.1
78360,29.1
78420,29.1
78480,29.1
78540,29.1
78600,29.1
78660,29.1
78720,29.1
78780,29.1
78840,29.1
78900,29.1
78960,29.1
79020,29.1
79080,29.1
79140,29.1
79200,29.1
79260,29.1
79320,29.1
79380,29.1
79440,29.1
79500,29.1
79560,29.1
79620,29.1
79680,29.1
79740,29.1
79800,29.1
79860,29.1
79920,29.1
79980,29.1
80040,29.1
80100,29.1
80160,29.1
80220,29.1
80280,29.1
80340,29.1
80400,29.1
80460,29.1
80520,29.1
80580,29.1
80640,29.1
80700,29.1
80760,29.1
80820,29.1
80880,29.1
80940,29.1
81000,29.1
81060,29.1
81120,29.1
81180,29.1
81240,29.1
81300,29.1
81360,29.1
81420,29.1
81480,29.1
81540,29.1
81600,29.1
81660,29.1
81720,29.1
81780,29.1
81840,29.1
81900,29.1
81960,29.1
82020,29.1
82080,29.1
82140,29.1
82200,29.1
82260,29.1
82320,29.1
82380,29.1
82440,29.1
82500,29.1
82560,29.1
82620,29.1
82680,29.1
82740,29.1
82800,29.1
82860,29.1
82920,29.1
82980,29.1
83040,29.1
83100,29.1
83160,29.1
83220,29.1
83280,29.1
83340,29.1
83400,29.1
83460,29.1
83520,29.1
83580,29.1
83640,29.1
83700,29.1
83760,29.1
83820,29.1
83880,29.1
83940,29.1
84000,29.1
84060,29.1
84120,29.1
84180,29.1
84240,29.1
84300,29.1
84360,29.1
84420,29.1
84480,29.1
84540,29.1
84600,29.1
84660,29.1
84720,29.1
84780,29.1
84840,29.1
84900,29.1
84960,29.1
85020,29.1
85080,29.1
85140,29.1
85200,29.1
85260,29.1
85320,29.1
85380,29.1
85440,29.1
85500,29.1
85560,29.1
85620,29.1
85680,29.1
85740,29.1
85800,29.1
85860,29.1
85920,29.1
85980,29.1
86040,29.1
86100,29.1
86160,29.1
86220,29.1
86280,29.1
86340,29.1
86400,29.1
86460,29.1
86520,29.1
86580,29.1
86640,29.1
86700,29.1
86760,29.1
86820,29.1
86880,29.1
86940,29.1
87000,29.1
87060,29.1
87120,29.1
87180,29.1
87240,29.1
87300,29.1
87360,29.1
87420,29.1
87480,29.1
87540,29.1
87600,29.1
87660,29.1
87720,29.1
87780,29.1
87840,29.1
87900,29.1
87960,29.1
88020,29.1
88080,29.1
88140,29.1
88200,29.1
88260,29.1
88320,29.1
88380,29.1
88440,29.1
88500,29.1
88560,29.1
88620,29.1
88680,29.1
88740,29.1
88800,29.1
88860,29.1
88920,29.1
88980,29.1
89040,29.1
89100,29.1
89160,29.1
89220,29.1
89280,29.1
89340,29.1
89400,29.1
89460,29.1
89520,29.1
89580,29.1
89640,29.1
89700,29.1
89760,29.1
89820,29.1
89880,29.1
89940,29.1
90000,29.1
90060,29.1
90120,29.1
90180,29.1
90240,29.1
90300,29.1
90360,29.1
90420,29.1
90480,29.1
90540,29.1
90600,29.1
90660,29.1
90720,29.1
90780,29.1
90840,29.1
90900,29.1
90960,29.1
91020,29.1
91080,29.1
91140,29.1
91200,29.1
91260,29.1
91320,29.1
91380,29.1
91440,29.1
91500,29.1
91560,29.1
91620,29.1
91680,29.1
91740,29.1
91800,29.1
91860,29.1
91920,29.1
91980,29.1
92040,29.1
92100,29.1
92160,29.1
92220,29.1
92280,29.1
92340,29.1
92400,29.1
92460,29.1
92520,29.1
92580,29.1
92640,29.1
92700,29.1
92760,29.1
92820,29.1
92880,29.1
92940,29.1
93000,29.1
93060,29.1
93120,29.1
93180,29.1
93240,29.1
93300,29.1
93360,29.1
93420,29.1
93480,29.1
93540,29.1
93600,29.1
93660,29.1
93720,29.1
93780,29.1
93840,29.1
93900,29.1
93960,29.1
94020,29.1
94080,29.1
94140,29.1
94200,29.1
94260,29.1
94320,29.1
94380,29.1
94440,29.1
94500,29.1
94560,29.1
94620,29.1
94680,29.1
94740,29.1
94800,29.1
94860,29.1
94920,29.1
94980,29.1
95040,29.1
95100,29.1
95160,29.1
95220,29.1
95280,29.1
95340,29.1
95400,29.1
95460,29.1
95520,29.1
95580,29.1
95640,29.1
95700,29.1
95760,29.1
95820,29.1
95880,29.1
95940,29.1
96000,29.1
96060,29.1
96120,29.1
96180,29.1
96240,29.1
96300,29.1
96360,29.1
96420,29.1
96480,29.1
96540,29.1
96600,29.1
96660,29.1
96720,29.1
96780,29.1
96840,29.1
96900,29.1
96960,29.1
97020,29.1
97080,29.1
97140,29.1
97200,29.1
97260,29.1
97320,29.1
97380,29.1
97440,29.1
97500,29.1
97560,29.1
97620,29.1
97680,29.1
97740,29.1
97800,29.1
97860,29.1
97920,29.1
97980,29.1
98040,29.1
98100,29.1
98160,29.1
98220,29.1
98280,29.1
98340,29.1
98400,29.1
98460,29.1
98520,29.1
98580,29.1
98640,29.1
98700,29.1
98760,29.1
98820,29.1
98880,29.1
98940,29.1
99000,29.1
99060,29.1
99120,29.1
99180,29.1
99240,29.1
99300,29.1
99360,29.1
99420,29.1
99480,29.1
99540,29.1
99600,29.1
99660,29.1
99720,29.1
99780,29.1
99840,29.1
99900,29.1
