"Time ",C
35340,29.5
35400,29.5
35460,29.5
35520,29.5
35580,29.5
35640,29.5
35700,29.5
35760,29.5
35820,29.5
35880,29.5
35940,29.5
36000,29.5
36060,29.5
36120,29.5
36180,29.5
36240,29.5
36300,29.5
36360,29.5
36420,29.5
36480,29.5
36540,29.5
36600,29.5
36660,29.5
36720,29.5
36780,29.5
36840,29.5
36900,29.5
36960,29.5
37020,29.5
37080,29.5
37140,29.5
37200,29.5
37260,29.5
37320,29.5
37380,29.5
37440,29.5
37500,29.5
37560,29.5
37620,29.5
37680,29.5
37740,29.5
37800,29.5
37860,29.5
37920,29.5
37980,29.5
38040,29.5
38100,29.5
38160,29.5
38220,29.5
38280,29.5
38340,29.5
38400,29.5
38460,29.5
38520,29.5
38580,29.5
38640,29.5
38700,29.5
38760,29.5
38820,29.5
38880,29.5
38940,29.5
39000,29.5
39060,29.5
39120,29.5
39180,29.5
39240,29.5
39300,29.5
39360,29.5
39420,29.5
39480,29.5
39540,29.5
39600,29.5
39660,29.5
39720,29.5
39780,29.5
39840,29.5
39900,29.5
39960,29.5
40020,29.5
40080,29.5
40140,29.5
40200,29.5
40260,29.5
40320,29.5
40380,29.5
40440,29.5
40500,29.5
40560,29.5
40620,29.5
40680,29.5
40740,29.5
40800,29.5
40860,29.5
40920,29.5
40980,29.5
41040,29.5
41100,29.5
41160,29.5
41220,29.5
41280,29.5
41340,29.5
41400,29.5
41460,29.5
41520,29.5
41580,29.5
41640,29.5
41700,29.5
41760,29.5
41820,29.5
41880,29.5
41940,29.5
42000,29.5
42060,29.5
42120,29.5
42180,29.5
42240,29.5
42300,29.5
42360,29.5
42420,29.5
42480,29.5
42540,29.5
42600,29.5
42660,29.5
42720,29.5
42780,29.5
42840,29.5
42900,29.5
42960,29.5
43020,29.5
43080,29.5
43140,29.599999999999998
43200,29.599999999999998
43260,29.599999999999998
43320,29.599999999999998
43380,29.599999999999998
43440,29.599999999999998
43500,29.599999999999998
43560,29.599999999999998
43620,29.599999999999998
43680,29.599999999999998
43740,29.599999999999998
43800,29.599999999999998
43860,29.599999999999998
43920,29.599999999999998
43980,29.599999999999998
44040,29.599999999999998
44100,29.599999999999998
44160,29.599999999999998
44220,29.599999999999998
44280,29.599999999999998
44340,29.599999999999998
44400,29.599999999999998
44460,29.599999999999998
44520,29.599999999999998
44580,29.599999999999998
44640,29.599999999999998
44700,29.599999999999998
44760,29.599999999999998
44820,29.599999999999998
44880,29.599999999999998
44940,29.599999999999998
45000,29.599999999999998
45060,29.599999999999998
45120,29.599999999999998
45180,29.599999999999998
45240,29.599999999999998
45300,29.599999999999998
45360,29.599999999999998
45420,29.599999999999998
45480,29.599999999999998
45540,29.599999999999998
45600,29.599999999999998
45660,29.599999999999998
45720,29.599999999999998
45780,29.599999999999998
45840,29.599999999999998
45900,29.599999999999998
45960,29.599999999999998
46020,29.599999999999998
46080,29.599999999999998
46140,29.599999999999998
46200,29.599999999999998
46260,29.599999999999998
46320,29.599999999999998
46380,29.599999999999998
46440,29.599999999999998
46500,29.599999999999998
46560,29.599999999999998
46620,29.599999999999998
46680,29.599999999999998
46740,29.599999999999998
46800,29.599999999999998
46860,29.599999999999998
46920,29.599999999999998
46980,29.599999999999998
47040,29.599999999999998
47100,29.599999999999998
47160,29.599999999999998
47220,29.599999999999998
47280,29.599999999999998
47340,29.599999999999998
47400,29.599999999999998
47460,29.599999999999998
47520,29.599999999999998
47580,29.599999999999998
47640,29.599999999999998
47700,29.599999999999998
47760,29.599999999999998
47820,29.599999999999998
47880,29.599999999999998
47940,29.599999999999998
48000,29.599999999999998
48060,29.599999999999998
48120,29.599999999999998
48180,29.599999999999998
48240,29.599999999999998
48300,29.599999999999998
48360,29.599999999999998
48420,29.599999999999998
48480,29.599999999999998
48540,29.599999999999998
48600,29.599999999999998
48660,29.599999999999998
48720,29.599999999999998
48780,29.599999999999998
48840,29.599999999999998
48900,29.599999999999998
48960,29.599999999999998
49020,29.599999999999998
49080,29.599999999999998
49140,29.599999999999998
49200,29.599999999999998
49260,29.599999999999998
49320,29.599999999999998
49380,29.599999999999998
49440,29.599999999999998
49500,29.599999999999998
49560,29.599999999999998
49620,29.599999999999998
49680,29.599999999999998
49740,29.599999999999998
49800,29.599999999999998
49860,29.599999999999998
49920,29.599999999999998
49980,29.599999999999998
50040,29.599999999999998
50100,29.599999999999998
50160,29.599999999999998
50220,29.599999999999998
50280,29.599999999999998
50340,29.599999999999998
50400,29.599999999999998
50460,29.599999999999998
50520,29.599999999999998
50580,29.599999999999998
50640,29.599999999999998
50700,29.599999999999998
50760,29.599999999999998
50820,29.599999999999998
50880,29.599999999999998
50940,29.599999999999998
51000,29.599999999999998
51060,29.599999999999998
51120,29.599999999999998
51180,29.599999999999998
51240,29.599999999999998
51300,29.599999999999998
51360,29.599999999999998
51420,29.599999999999998
51480,29.599999999999998
51540,29.599999999999998
51600,29.599999999999998
51660,29.599999999999998
51720,29.599999999999998
51780,29.599999999999998
51840,29.599999999999998
51900,29.599999999999998
51960,29.599999999999998
52020,29.599999999999998
52080,29.599999999999998
52140,29.599999999999998
52200,29.599999999999998
52260,29.599999999999998
52320,29.599999999999998
52380,29.599999999999998
52440,29.599999999999998
52500,29.599999999999998
52560,29.599999999999998
52620,29.599999999999998
52680,29.599999999999998
52740,29.599999999999998
52800,29.599999999999998
52860,29.599999999999998
52920,29.599999999999998
52980,29.599999999999998
53040,29.599999999999998
53100,29.599999999999998
53160,29.599999999999998
53220,29.599999999999998
53280,29.599999999999998
53340,29.599999999999998
53400,29.599999999999998
53460,29.599999999999998
53520,29.599999999999998
53580,29.599999999999998
53640,29.599999999999998
53700,29.599999999999998
53760,29.599999999999998
53820,29.599999999999998
53880,29.599999999999998
53940,29.599999999999998
54000,29.599999999999998
54060,29.599999999999998
54120,29.599999999999998
54180,29.599999999999998
54240,29.599999999999998
54300,29.599999999999998
54360,29.599999999999998
54420,29.599999999999998
54480,29.599999999999998
54540,29.599999999999998
54600,29.599999999999998
54660,29.599999999999998
54720,29.599999999999998
54780,29.8
54840,29.8
54900,29.8
54960,29.8
55020,29.8
55080,29.8
55140,29.8
55200,29.8
55260,29.8
55320,29.8
55380,29.8
55440,29.8
55500,29.8
55560,29.8
55620,29.8
55680,29.8
55740,29.8
55800,29.8
55860,29.8
55920,29.8
55980,29.8
56040,29.8
56100,29.8
56160,29.8
56220,29.8
56280,29.8
56340,29.8
56400,29.8
56460,29.8
56520,29.8
56580,29.8
56640,29.8
56700,29.8
56760,29.8
56820,29.8
56880,29.8
56940,29.8
57000,29.8
57060,29.8
57120,29.8
57180,29.8
57240,29.8
57300,29.8
57360,29.8
57420,29.8
57480,29.8
57540,29.8
57600,29.8
57660,29.8
57720,29.8
57780,29.8
57840,29.8
57900,29.8
57960,29.8
58020,29.8
58080,29.8
58140,29.8
58200,29.8
58260,29.8
58320,29.8
58380,29.8
58440,29.8
58500,29.8
58560,29.8
58620,29.8
58680,29.8
58740,29.8
58800,29.8
58860,29.8
58920,29.8
58980,29.8
59040,29.8
59100,29.8
59160,29.8
59220,29.8
59280,29.8
59340,29.8
59400,29.8
59460,29.8
59520,29.8
59580,29.8
59640,29.8
59700,29.8
59760,29.8
59820,29.8
59880,29.8
59940,29.8
60000,29.8
60060,29.8
60120,29.8
60180,29.8
60240,29.8
60300,29.8
60360,29.8
60420,29.8
60480,29.8
60540,29.8
60600,29.8
60660,29.8
60720,29.8
60780,29.8
60840,29.8
60900,29.8
60960,29.8
61020,29.8
61080,29.8
61140,29.8
61200,29.8
61260,29.8
61320,29.8
61380,29.8
61440,29.8
61500,29.8
61560,29.8
61620,29.8
61680,29.8
61740,29.8
61800,29.8
61860,29.8
61920,29.8
61980,29.8
62040,29.8
62100,29.8
62160,29.8
62220,29.8
62280,29.8
62340,29.8
62400,29.8
62460,29.8
62520,29.8
62580,29.8
62640,29.8
62700,29.8
62760,29.8
62820,29.8
62880,29.8
62940,29.8
63000,29.8
63060,29.8
63120,29.8
63180,29.8
63240,29.8
63300,29.8
63360,29.8
63420,29.8
63480,29.8
63540,29.8
63600,29.8
63660,29.8
63720,29.8
63780,29.8
63840,29.8
63900,29.8
63960,29.8
64020,29.8
64080,29.8
64140,29.8
64200,29.8
64260,29.8
64320,29.8
64380,29.8
64440,29.8
64500,29.8
64560,29.8
64620,29.8
64680,29.8
64740,29.8
64800,29.8
64860,29.8
64920,29.8
64980,29.8
65040,29.8
65100,29.8
65160,29.8
65220,29.8
65280,29.8
65340,29.8
65400,29.8
65460,29.8
65520,29.8
65580,29.8
65640,29.8
65700,29.8
65760,29.8
65820,29.8
65880,29.8
65940,29.8
66000,29.8
66060,29.8
66120,29.8
66180,29.8
66240,29.8
66300,29.8
66360,29.900000000000002
66420,29.900000000000002
66480,29.900000000000002
66540,29.900000000000002
66600,29.900000000000002
66660,29.900000000000002
66720,29.900000000000002
66780,29.900000000000002
66840,29.900000000000002
66900,29.900000000000002
66960,29.900000000000002
67020,29.900000000000002
67080,29.900000000000002
67140,29.900000000000002
67200,29.900000000000002
67260,29.900000000000002
67320,29.900000000000002
67380,29.900000000000002
67440,29.900000000000002
67500,29.900000000000002
67560,29.900000000000002
67620,29.900000000000002
67680,29.900000000000002
67740,29.900000000000002
67800,29.900000000000002
67860,29.900000000000002
67920,29.900000000000002
67980,29.900000000000002
68040,29.900000000000002
68100,29.900000000000002
68160,29.900000000000002
68220,29.900000000000002
68280,29.900000000000002
68340,29.900000000000002
68400,29.900000000000002
68460,29.900000000000002
68520,29.900000000000002
68580,29.900000000000002
68640,29.900000000000002
68700,29.900000000000002
68760,29.900000000000002
68820,29.900000000000002
68880,29.900000000000002
68940,29.900000000000002
69000,29.900000000000002
69060,29.900000000000002
69120,29.900000000000002
69180,29.900000000000002
69240,29.900000000000002
69300,29.900000000000002
69360,29.900000000000002
69420,29.900000000000002
69480,29.900000000000002
69540,29.900000000000002
69600,29.900000000000002
69660,29.900000000000002
69720,29.900000000000002
69780,29.900000000000002
69840,29.900000000000002
69900,29.900000000000002
69960,29.900000000000002
70020,29.900000000000002
70080,29.900000000000002
70140,29.900000000000002
70200,29.900000000000002
70260,29.900000000000002
70320,29.900000000000002
70380,29.900000000000002
70440,29.900000000000002
70500,29.900000000000002
70560,29.900000000000002
70620,29.900000000000002
70680,29.900000000000002
70740,29.900000000000002
70800,29.900000000000002
70860,29.900000000000002
70920,29.900000000000002
70980,29.900000000000002
71040,29.900000000000002
71100,29.900000000000002
71160,29.900000000000002
71220,29.900000000000002
71280,29.900000000000002
71340,29.900000000000002
71400,29.900000000000002
71460,29.900000000000002
71520,29.900000000000002
71580,29.900000000000002
71640,29.900000000000002
71700,29.900000000000002
71760,29.900000000000002
71820,29.900000000000002
71880,29.900000000000002
71940,29.900000000000002
72000,29.900000000000002
72060,29.900000000000002
72120,29.900000000000002
72180,29.900000000000002
72240,29.900000000000002
72300,29.900000000000002
72360,29.900000000000002
72420,29.900000000000002
72480,29.900000000000002
72540,29.900000000000002
72600,29.900000000000002
72660,29.900000000000002
72720,29.900000000000002
72780,29.900000000000002
72840,29.900000000000002
72900,29.900000000000002
72960,29.900000000000002
73020,29.900000000000002
73080,29.900000000000002
73140,29.900000000000002
73200,29.900000000000002
73260,29.900000000000002
73320,29.900000000000002
73380,29.900000000000002
73440,29.900000000000002
73500,29.900000000000002
73560,29.900000000000002
73620,29.900000000000002
73680,29.900000000000002
73740,29.900000000000002
73800,29.900000000000002
73860,29.900000000000002
73920,29.900000000000002
73980,29.900000000000002
74040,29.900000000000002
74100,29.900000000000002
74160,29.900000000000002
74220,29.900000000000002
74280,29.900000000000002
74340,29.900000000000002
74400,29.900000000000002
74460,29.900000000000002
74520,29.900000000000002
74580,29.900000000000002
74640,29.900000000000002
74700,29.900000000000002
74760,29.900000000000002
74820,29.900000000000002
74880,29.900000000000002
74940,29.900000000000002
75000,29.900000000000002
75060,29.900000000000002
75120,29.900000000000002
75180,29.900000000000002
75240,29.900000000000002
75300,29.900000000000002
75360,29.900000000000002
75420,29.900000000000002
75480,29.900000000000002
75540,29.900000000000002
75600,29.900000000000002
75660,29.900000000000002
75720,29.900000000000002
75780,29.900000000000002
75840,29.900000000000002
75900,29.900000000000002
75960,29.900000000000002
76020,29.900000000000002
76080,29.900000000000002
76140,29.900000000000002
76200,29.900000000000002
76260,29.900000000000002
76320,29.900000000000002
76380,29.900000000000002
76440,29.900000000000002
76500,29.900000000000002
76560,29.900000000000002
76620,29.900000000000002
76680,29.900000000000002
76740,29.900000000000002
76800,29.900000000000002
76860,29.900000000000002
76920,29.900000000000002
76980,29.900000000000002
77040,29.900000000000002
77100,29.900000000000002
77160,29.900000000000002
77220,29.900000000000002
77280,29.900000000000002
77340,29.900000000000002
77400,29.900000000000002
77460,29.900000000000002
77520,29.900000000000002
77580,29.900000000000002
77640,29.900000000000002
77700,29.900000000000002
77760,29.900000000000002
77820,29.900000000000002
77880,29.900000000000002
77940,30.1
78000,30.1
78060,30.1
78120,30.1
78180,30.1
78240,30.1
78300,30.1
78360,30.1
78420,30.1
78480,30.1
78540,30.1
78600,30.1
78660,30.1
78720,30.1
78780,30.1
78840,30.1
78900,30.1
78960,30.1
79020,30.1
79080,30.1
79140,30.1
79200,30.1
79260,30.1
79320,30.1
79380,30.1
79440,30.1
79500,30.1
79560,30.1
79620,30.1
79680,30.1
79740,30.1
79800,30.1
79860,30.1
79920,30.1
79980,30.1
80040,30.1
80100,30.1
80160,30.1
80220,30.1
80280,30.1
80340,30.1
80400,30.1
80460,30.1
80520,30.1
80580,30.1
80640,30.1
80700,30.1
80760,30.1
80820,30.1
80880,30.1
80940,30.1
81000,30.1
81060,30.1
81120,30.1
81180,30.1
81240,30.1
81300,30.1
81360,30.1
81420,30.1
81480,30.1
81540,30.1
81600,30.1
81660,30.1
81720,30.1
81780,30.1
81840,30.1
81900,30.1
81960,30.1
82020,30.1
82080,30.1
82140,30.1
82200,30.1
82260,30.1
82320,30.1
82380,30.1
82440,30.1
82500,30.1
82560,30.1
82620,30.1
82680,30.1
82740,30.1
82800,30.1
82860,30.1
82920,30.1
82980,30.1
83040,30.1
83100,30.1
83160,30.1
83220,30.1
83280,30.1
83340,30.1
83400,30.1
83460,30.1
83520,30.1
83580,30.1
83640,30.1
83700,30.1
83760,30.1
83820,30.1
83880,30.1
83940,30.1
84000,30.1
84060,30.1
84120,30.1
84180,30.1
84240,30.1
84300,30.1
84360,30.1
84420,30.1
84480,30.1
84540,30.1
84600,30.1
84660,30.1
84720,30.1
84780,30.1
84840,30.1
84900,30.1
84960,30.1
85020,30.1
85080,30.1
85140,30.1
85200,30.1
85260,30.1
85320,30.1
85380,30.1
85440,30.1
85500,30.1
85560,30.1
85620,30.1
85680,30.1
85740,30.1
85800,30.1
85860,30.1
85920,30.1
85980,30.1
86040,30.1
86100,30.1
86160,30.1
86220,30.1
86280,30.1
86340,30.1
86400,30.1
86460,30.1
86520,30.1
86580,30.1
86640,30.1
86700,30.1
86760,30.1
86820,30.1
86880,30.1
86940,30.1
87000,30.1
87060,30.1
87120,30.1
87180,30.1
87240,30.1
87300,30.1
87360,30.1
87420,30.1
87480,30.1
87540,30.1
87600,30.1
87660,30.1
87720,30.1
87780,30.1
87840,30.1
87900,30.1
87960,30.1
88020,30.1
88080,30.1
88140,30.1
88200,30.1
88260,30.1
88320,30.1
88380,30.1
88440,30.1
88500,30.1
88560,30.1
88620,30.1
88680,30.1
88740,30.1
88800,30.1
88860,30.1
88920,30.1
88980,30.1
89040,30.1
89100,30.1
89160,30.1
89220,30.1
89280,30.1
89340,30.1
89400,30.1
89460,30.1
89520,30.1
89580,30.1
89640,30.1
89700,30.1
89760,30.1
89820,30.1
89880,30.1
89940,30.1
90000,30.1
90060,30.1
90120,30.1
90180,30.1
90240,30.1
90300,30.1
90360,30.1
90420,30.1
90480,30.1
90540,30.1
90600,30.1
90660,30.1
90720,30.1
90780,30.1
90840,30.1
90900,30.1
90960,30.1
91020,30.1
91080,30.1
91140,30.1
91200,30.1
91260,30.1
91320,30.1
91380,30.1
91440,30.1
91500,30.1
91560,30.1
91620,30.1
91680,30.1
91740,30.1
91800,30.1
91860,30.1
91920,30.1
91980,30.1
92040,30.1
92100,30.1
92160,30.1
92220,30.1
92280,30.1
92340,30.1
92400,30.1
92460,30.1
92520,30.1
92580,30.1
92640,30.1
92700,30.1
92760,30.1
92820,30.1
92880,30.1
92940,30.1
93000,30.1
93060,30.1
93120,30.1
93180,30.1
93240,30.1
93300,30.1
93360,30.1
93420,30.1
93480,30.1
93540,30.1
93600,30.3
93660,30.3
93720,30.3
93780,30.3
93840,30.3
93900,30.3
93960,30.3
94020,30.3
94080,30.3
94140,30.3
94200,30.3
94260,30.3
94320,30.3
94380,30.3
94440,30.3
94500,30.3
94560,30.3
94620,30.3
94680,30.3
94740,30.3
94800,30.3
94860,30.3
94920,30.3
94980,30.3
95040,30.3
95100,30.3
95160,30.3
95220,30.3
95280,30.3
95340,30.3
95400,30.3
95460,30.3
95520,30.3
95580,30.3
95640,30.3
95700,30.3
95760,30.3
95820,30.3
95880,30.3
95940,30.3
96000,30.3
96060,30.3
96120,30.3
96180,30.3
96240,30.3
96300,30.3
96360,30.3
96420,30.3
96480,30.3
96540,30.3
96600,30.3
96660,30.3
96720,30.3
96780,30.3
96840,30.3
96900,30.3
96960,30.3
97020,30.3
97080,30.3
97140,30.3
97200,30.3
97260,30.3
97320,30.3
97380,30.3
97440,30.3
97500,30.3
97560,30.3
97620,30.3
97680,30.3
97740,30.3
97800,30.3
97860,30.3
97920,30.3
97980,30.3
98040,30.3
98100,30.3
98160,30.3
98220,30.3
98280,30.3
98340,30.3
98400,30.3
98460,30.3
98520,30.3
98580,30.3
98640,30.3
98700,30.3
98760,30.3
98820,30.3
98880,30.3
98940,30.3
99000,30.3
99060,30.3
99120,30.3
99180,30.3
99240,30.3
99300,30.3
99360,30.3
99420,30.3
99480,30.3
99540,30.3
99600,30.3
99660,30.3
99720,30.3
99780,30.3
99840,30.3
99900,30.3
