"Time ",TRR,TAA,REPORTER,NTB,JOIN,ITC,INPUT,FORK,DTG,CTB,C,BTD,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,sp36,sp37,sp38,sp39,sp40,sp41,sp42,sp43,sp44,sp45,sp46,sp47,sp48,sp49,sp50,sp51,sp52,sp53,sp54,sp55,sp56,sp57,sp58,sp59,sp60,sp61,sp62,sp63,sp64,sp65,sp66,sp67,sp68,sp69,sp70,sp71,sp72,sp73,sp74,sp75,sp76,sp77,sp78,sp79
24200,48.8,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.1999999999999997,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
24300,48.4,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.6,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
24400,48.5,20.1,72.1,40,0.10000000000000002,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.400000000000002,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.5,0,29.9,0,0,10,0,2,0,27.9,0,10,0,0,0,0,0,8,0
24500,48.5,20.2,72.1,40,0.19999999999999998,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.400000000000002,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.5,0,29.8,0,0,10,0,1.9,0,27.9,0,10,0,0,0,0,0,8.1,0
24600,48.199999999999996,20.2,72.1,40,0.19999999999999998,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.700000000000003,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.8,0,29.8,0,0,10,0,1.9,0,27.9,0,10,0,0,0,0,0,8.1,0
24700,48.5,20.2,72.1,40,0.19999999999999998,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.5,0,29.8,0,0,10,0,1.9,0,27.9,0,10,0,0,0,0,0,8.1,0
24800,48.699999999999996,20.1,72.1,40,0.09999999999999999,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.2999999999999998,0,29.9,0.10000000000000002,0,10,0,1.9,0,27.9,0,10,0,0,0,0,0,8.1,0
24900,49.300000000000004,20.4,72.1,40,0.39999999999999997,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,28.6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,0.7000000000000001,0,29.6,0.10000000000000002,0,10,0,1.6,0,27.9,0,10,0,0,0,0,0,8.4,0
25000,48.3,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.7,0,30,0.09999999999999999,0,10,0,2,0,27.9,0,10,0,0,0,0,0,8,0
25100,48.6,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.299999999999997,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.4,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
25200,48.7,20.1,72.1,40,0.10000000000000002,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.3,0,29.9,0,0,10,0,2,0,27.9,0,10,0,0,0,0,0,8,0
25300,48.900000000000006,20.2,72.1,40,0.19999999999999998,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.000000000000004,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.0999999999999999,0,29.8,0,0,10,0,1.9,0,27.9,0,10,0,0,0,0,0,8.1,0
25400,49.1,20.2,72.1,40,0.19999999999999998,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,28.8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,0.8999999999999999,0,29.8,0.10000000000000002,0,10,0,1.7999999999999998,0,27.9,0,10,0,0,0,0,0,8.2,0
25500,49.300000000000004,20.1,72.1,40,0.10000000000000002,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,28.6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,0.7,0,29.9,0.09999999999999999,0,10,0,1.9,0,27.9,0,10,0,0,0,0,0,8.1,0
25600,48.5,20.1,72.1,40,0.09999999999999999,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.400000000000002,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.5,0,29.9,0.10000000000000002,0,10,0,1.9,0,27.9,0,10,0,0,0,0,0,8.1,0
25700,49.2,20.4,72.1,40,0.39999999999999997,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,28.700000000000003,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,0.8,0,29.6,0.09999999999999999,0,10,0,1.6,0,27.9,0,10,0,0,0,0,0,8.4,0
25800,49.1,20.3,72.1,40,0.3,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,28.8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,0.9,0,29.7,0.4,0,10,0,1.4,0,27.9,0,10,0,0,0,0,0,8.6,0
25900,48.6,20.2,72.1,40,0.19999999999999998,22.1,0,2,40,22.1,27.9,40,27.9,0,0,0,29.4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.39999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.4,0,29.8,0,0,10,0,1.9,0,27.9,0,10,0,0,0,0,0,8.1,0
26000,49.300000000000004,20.1,72.1,40,0.1,22.1,0,1.7000000000000002,40,22.1,27.9,40,27.9,0,0,0,29,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,0.7,0,29.9,0,0,10,0,2,0,27.9,0,10,0,0,0,0,0,8,0
26100,48.4,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.6,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
26200,48.50000000000001,20,72.1,40,0,22.1,0,2,40,22.1,27.9,40,27.9,0,0,0,29.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.5,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
26300,48.30000000000001,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.7000000000000002,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
26400,48.8,20,72.1,40,0,22.1,0,1.8,40,22.1,27.9,40,27.9,0,0,0,29.4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.2,0,30,0.10000000000000002,0,10,0,2,0,27.9,0,10,0,0,0,0,0,8,0
26500,48.1,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.9,0,30,0.09999999999999999,0,10,0,2,0,27.9,0,10,0,0,0,0,0,8,0
26600,48.5,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.400000000000002,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.5,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
26700,48.6,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.4000000000000001,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
26800,48.900000000000006,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.0999999999999999,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
26900,48.900000000000006,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.000000000000004,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.0999999999999999,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
27000,48.5,20,72.1,40,0,22.1,0,1.9,40,22.1,27.9,40,27.9,0,0,0,29.6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0.39999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.5,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
27100,48.9,20,72.1,40,0,22.1,0,2,40,22.1,27.9,40,27.9,0,0,0,29.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000000000002,0,0.8999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.1,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
27200,49.3,20,72.1,40,0,22.1,0,2,40,22.1,27.9,40,27.9,0,0,0,28.7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09999999999999999,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,0.7,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
27300,48.6,20.1,72.1,40,0.1,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.299999999999997,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.4,0,29.9,0.1,0,10,0,1.9,0,27.9,0,10,0,0,0,0,0,8.1,0
27400,48.8,20.1,72.1,40,0.1,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.2,0,29.9,0,0,10,0,2,0,27.9,0,10,0,0,0,0,0,8,0
27500,49,20.1,72.1,40,0.1,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,28.900000000000002,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1,0,29.9,0,0,10,0,2,0,27.9,0,10,0,0,0,0,0,8,0
27600,48.8,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.2000000000000002,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
27700,48.1,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.9,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
27800,48.4,20.299999999999997,72.1,40,0.30000000000000004,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.6,0,29.700000000000003,0,0,10,0,1.8,0,27.9,0,10,0,0,0,0,0,8.2,0
27900,48.7,20.299999999999997,72.1,40,0.30000000000000004,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.3,0,29.700000000000003,0,0,10,0,1.8,0,27.9,0,10,0,0,0,0,0,8.2,0
28000,49.1,20.299999999999997,72.1,40,0.30000000000000004,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,28.8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,0.8999999999999999,0,29.700000000000003,0,0,10,0,1.8,0,27.9,0,10,0,0,0,0,0,8.2,0
28100,48.5,20,72.1,40,0,22.1,0,2,40,22.1,27.9,40,27.9,0,0,0,29.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000000000002,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.5,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
28200,48.5,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.5,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
28300,48.8,20,72.1,40,0,22.1,0,2,40,22.1,27.9,40,27.9,0,0,0,29.2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09999999999999999,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.2,0,30,0.1,0,10,0,2,0,27.9,0,10,0,0,0,0,0,8,0
28400,48.8,20.1,72.1,40,0.1,22.1,0,1.8,40,22.1,27.9,40,27.9,0,0,0,29.4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0.39999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.2,0,29.9,0.10000000000000002,0,10,0,1.9,0,27.9,0,10,0,0,0,0,0,8.1,0
28500,49.199999999999996,20,72.1,40,0,22.1,0,1.8,40,22.1,27.9,40,27.9,0,0,0,29,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,0.8,0,30,0.09999999999999999,0,10,0,2,0,27.9,0,10,0,0,0,0,0,8,0
28600,48.1,20,72.1,40,0,22.1,0,2.1,40,22.1,27.9,40,27.9,0,0,0,29.8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.9,0,0,0,0,0,1.9,0,30,0,0,10,0,2.1,0,27.9,0,10,0,0,0,0,0,7.9,0
28700,49.1,20,71.80000000000001,40,0,21.8,0,1.7000000000000002,40,21.8,28.2,40,28.2,0,0,0,29.200000000000003,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0.9,0,30,0,0,10,0,1.8,0,28.2,0,10,0,0,0,0,0,8.2,0
28800,49.1,20,71.80000000000001,40,0,21.8,0,1.5,40,21.8,28.2,40,28.2,0,0,0,29.400000000000002,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0.9,0,30,0,0,10,0,1.8,0,28.2,0,10,0,0,0,0,0,8.2,0
28900,48.7,20.2,71.80000000000001,40,0.20000000000000004,21.8,0,1.7000000000000002,40,21.8,28.2,40,28.2,0,0,0,29.6,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,1.3,0,29.8,0,0,10,0,1.6,0,28.2,0,10,0,0,0,0,0,8.4,0
29000,48.7,20.2,71.80000000000001,40,0.20000000000000004,21.8,0,1.8,40,21.8,28.2,40,28.2,0,0,0,29.5,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,1.3,0,29.8,0,0,10,0,1.6,0,28.2,0,10,0,0,0,0,0,8.4,0
29100,49.2,20.299999999999997,71.80000000000001,40,0.3,21.8,0,1.8,40,21.8,28.2,40,28.2,0,0,0,29,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0.8,0,29.700000000000003,0,0,10,0,1.5,0,28.2,0,10,0,0,0,0,0,8.499999999999998,0
29200,49.2,20.5,71.80000000000001,40,0.5,21.8,0,1.8,40,21.8,28.2,40,28.2,0,0,0,29,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,0.7999999999999999,0,29.5,0,0,10,0,1.3,0,28.2,0,10,0,0,0,0,0,8.7,0
29300,48.900000000000006,20.4,71.80000000000001,40,0.39999999999999997,21.8,0,1.8,40,21.8,28.2,40,28.2,0,0,0,29.3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,1.0999999999999999,0,29.6,0,0,10,0,1.4000000000000001,0,28.2,0,10,0,0,0,0,0,8.6,0
29400,49,20.299999999999997,71.80000000000001,40,0.3,21.8,0,1.7000000000000002,40,21.700000000000003,28.2,40,28.2,0,0,0,29.3,0,0.1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.2,0,0,0,0,0,1,0,29.700000000000003,0,0,10,0,1.4,0,28.2,0,10,0,0,0,0.1,0,8.6,0
29500,49.2,20.299999999999997,71.7,40,0.3,21.8,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.2,0,0,0,29.1,0,0.1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,0.8,0,29.700000000000003,0,0,10,0,1.4,0,28.2,0,10,0,0,0,0,0,8.6,0
29600,49,20,71.7,40,0,21.8,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.2,0,0,0,29.3,0,0.1,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,1,0,30,0,0,10,0,1.7000000000000002,0,28.2,0,10,0,0,0,0,0,8.299999999999999,0
29700,49,20,71.7,40,0,21.700000000000003,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.299999999999997,0,0,0,29.300000000000004,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,1,0,30,0,0,10,0,1.7000000000000002,0,28.299999999999997,0,10,0,0,0,0,0,8.299999999999999,0
29800,49.1,20,71.7,40,0,21.700000000000003,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.299999999999997,0,0,0,29.2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,0.8999999999999999,0,30,0,0,10,0,1.7000000000000002,0,28.299999999999997,0,10,0,0,0,0,0,8.299999999999999,0
29900,48.9,20,71.7,40,0,21.700000000000003,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.299999999999997,0,0,0,29.4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,1.1,0,30,0,0,10,0,1.7000000000000002,0,28.299999999999997,0,10,0,0,0,0,0,8.299999999999999,0
30000,48.5,20,71.7,40,0,21.700000000000003,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.299999999999997,0,0,0,29.8,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,1.5,0,30,0,0,10,0,1.7000000000000002,0,28.299999999999997,0,10,0,0,0,0,0,8.299999999999999,0
30100,48.6,20,71.7,40,0,21.700000000000003,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.299999999999997,0,0,0,29.7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,1.4,0,30,0,0,10,0,1.7000000000000002,0,28.299999999999997,0,10,0,0,0,0,0,8.299999999999999,0
30200,49.2,20.1,71.7,40,0.10000000000000002,21.700000000000003,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.299999999999997,0,0,0,29.1,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,0.8,0,29.9,0,0,10,0,1.6,0,28.299999999999997,0,10,0,0,0,0,0,8.4,0
30300,49,20.1,71.7,40,0.10000000000000002,21.700000000000003,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.299999999999997,0,0,0,29.299999999999997,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,1,0,29.9,0,0,10,0,1.6,0,28.299999999999997,0,10,0,0,0,0,0,8.4,0
30400,49.1,20,71.7,40,0,21.700000000000003,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.299999999999997,0,0,0,29.2,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,0.8999999999999999,0,30,0,0,10,0,1.7000000000000002,0,28.299999999999997,0,10,0,0,0,0,0,8.299999999999999,0
30500,48.9,20.1,71.7,40,0.1,21.700000000000003,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.299999999999997,0,0,0,29.400000000000002,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,1.1,0,29.9,0,0,10,0,1.6,0,28.299999999999997,0,10,0,0,0,0,0,8.399999999999999,0
30600,48.6,20.1,71.7,40,0.1,21.700000000000003,0,1.7000000000000002,40,21.700000000000003,28.299999999999997,40,28.299999999999997,0,0,0,29.7,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.299999999999997,0,0,0,0,0,1.4,0,29.9,0,0,10,0,1.6,0,28.299999999999997,0,10,0,0,0,0,0,8.399999999999999,0
