A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
13702.904296875,,,,,,,8641.0234375,,,,,,,,,10310.998046875,,,,,,,16050.955078125,,,,,,,,,,,,,,,,,10974.3251953125,,,,,,,15331.2744140625
13732.595703125,,,,,,,8698.3408203125,,,,,,,,,10370.052734375,,,,,,,16073.85546875,,,,,,,,,,,,,,,,,11001.951171875,,,,,,,15341.1552734375
13741.5234375,,,,,,,8715.74609375,,,,,,,,,10417.697265625,,,,,,,16073.7939453125,,,,,,,,,,,,,,,,,11047.4111328125,,,,,,,15355.8837890625
13807.9296875,,,,,,,8739.6083984375,,,,,,,,,10497.7685546875,,,,,,,16154.12109375,,,,,,,,,,,,,,,,,11090.455078125,,,,,,,15458.041015625
13835.0087890625,,,,,,,8765.73046875,,,,,,,,,10564.8974609375,,,,,,,16134.923828125,,,,,,,,,,,,,,,,,11110.51171875,,,,,,,15452.716796875
13881.7861328125,,,,,,,8798.546875,,,,,,,,,10621.23046875,,,,,,,16173.458984375,,,,,,,,,,,,,,,,,11149.8037109375,,,,,,,15483.3193359375
13913.26171875,,,,,,,8839.77734375,,,,,,,,,10685.00390625,,,,,,,16183.203125,,,,,,,,,,,,,,,,,11186.025390625,,,,,,,15498.35546875
13957.3056640625,,,,,,,8873.3759765625,,,,,,,,,10752.8642578125,,,,,,,16188.5126953125,,,,,,,,,,,,,,,,,11203.11328125,,,,,,,15494.16015625
14003.203125,,,,,,,8895.1484375,,,,,,,,,10837.150390625,,,,,,,16203.3251953125,,,,,,,,,,,,,,,,,11243.8173828125,,,,,,,15531.0537109375
14028.2080078125,,,,,,,8924.6171875,,,,,,,,,10889.5244140625,,,,,,,16215.734375,,,,,,,,,,,,,,,,,11288.201171875,,,,,,,15543.12109375
14091.966796875,,,,,,,8941.580078125,,,,,,,,,10953.0517578125,,,,,,,16244.8701171875,,,,,,,,,,,,,,,,,11292.416015625,,,,,,,15595.1806640625
14125.7216796875,,,,,,,8981.982421875,,,,,,,,,11037.2109375,,,,,,,16237.078125,,,,,,,,,,,,,,,,,11366.921875,,,,,,,15626.337890625
14160.5625,,,,,,,8995.9677734375,,,,,,,,,11109.5947265625,,,,,,,16258.44921875,,,,,,,,,,,,,,,,,11395.5771484375,,,,,,,15633.033203125
14212.55859375,,,,,,,9019.7255859375,,,,,,,,,11166.265625,,,,,,,16270.8525390625,,,,,,,,,,,,,,,,,11403.62109375,,,,,,,15664.2626953125
14226.8056640625,,,,,,,9048.974609375,,,,,,,,,11247.0693359375,,,,,,,16263.4833984375,,,,,,,,,,,,,,,,,11438.4306640625,,,,,,,15657.4814453125
14249.359375,,,,,,,9052.783203125,,,,,,,,,11311.8359375,,,,,,,16267.990234375,,,,,,,,,,,,,,,,,11481.08203125,,,,,,,15687.1875
14288.134765625,,,,,,,9093.986328125,,,,,,,,,11375.662109375,,,,,,,16274.8515625,,,,,,,,,,,,,,,,,11533.78515625,,,,,,,15688.21875
14327.087890625,,,,,,,9108.5859375,,,,,,,,,11429.2978515625,,,,,,,16279.302734375,,,,,,,,,,,,,,,,,11548.1572265625,,,,,,,15720.9228515625
14343.671875,,,,,,,9142.728515625,,,,,,,,,11510.078125,,,,,,,16271.66015625,,,,,,,,,,,,,,,,,11573.833984375,,,,,,,15739.14453125
14388.3681640625,,,,,,,9166.015625,,,,,,,,,11559.0107421875,,,,,,,16263.7177734375,,,,,,,,,,,,,,,,,11630.4013671875,,,,,,,15725.5322265625
14399.7333984375,,,,,,,9185.9580078125,,,,,,,,,11605.0078125,,,,,,,16237.80859375,,,,,,,,,,,,,,,,,11655.2939453125,,,,,,,15735.2900390625
14444.81640625,,,,,,,9190.58984375,,,,,,,,,11629.1630859375,,,,,,,16252.642578125,,,,,,,,,,,,,,,,,11685.0244140625,,,,,,,15737.166015625
14502.2021484375,,,,,,,9238.783203125,,,,,,,,,11719.912109375,,,,,,,16336.904296875,,,,,,,,,,,,,,,,,11738.140625,,,,,,,15818.79296875
14497.26953125,,,,,,,9244.6083984375,,,,,,,,,11758.43359375,,,,,,,16266.421875,,,,,,,,,,,,,,,,,11736.103515625,,,,,,,15775.794921875
