A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-160.82717895507812,-958.2949829101562,-1239.6702880859375,-1450.8834228515625,-319.3442077636719,-1639.704833984375,-2475.929443359375,-4366.34716796875,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-180.40777587890625,-855.7733154296875,-1279.838134765625,-1588.09033203125,-283.164306640625,-1586.7718505859375,-2495.62744140625,-4408.1904296875,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-138.37393188476562,-799.9197998046875,-1230.081787109375,-1559.91552734375,-277.1361083984375,-1581.5340576171875,-2473.873046875,-4414.8134765625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.99798583984375,-726.706298828125,-959.302001953125,-1232.94580078125,-262.8241271972656,-1490.072021484375,-2447.43212890625,-4405.88720703125,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.895843505859375,-694.0899658203125,-941.2257690429688,-1136.584716796875,-212.64012145996094,-1453.3212890625,-2448.6591796875,-4400.4541015625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.2900390625,-605.1809692382812,-763.5132446289062,-1088.4295654296875,-159.47669982910156,-1350.0267333984375,-2406.03955078125,-4391.197265625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.86129760742188,-555.7551879882812,-813.9324951171875,-1041.3953857421875,-134.94845581054688,-1336.289306640625,-2402.3232421875,-4347.890625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,161.78759765625,-514.1436767578125,-708.4655151367188,-975.3214111328125,-64.34130859375,-1224.337158203125,-2382.88037109375,-4353.4755859375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.71539306640625,-458.01025390625,-744.2896728515625,-961.1320190429688,-49.3592529296875,-1229.249267578125,-2373.7646484375,-4339.6005859375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,266.0188293457031,-372.3087158203125,-689.4908447265625,-886.8203735351562,29.676849365234375,-1144.572021484375,-2335.68017578125,-4299.97265625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,316.31488037109375,-367.68023681640625,-659.195068359375,-876.2315673828125,35.075592041015625,-1139.9697265625,-2344.554931640625,-4308.57275390625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.3988952636719,-249.33151245117188,-595.5308227539062,-791.1826171875,102.06536865234375,-1025.13623046875,-2314.666015625,-4277.3291015625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,416.79095458984375,-219.2445068359375,-538.87890625,-773.7943115234375,124.14132690429688,-1042.4366455078125,-2304.583984375,-4272.23974609375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,484.4542236328125,-132.84066772460938,-523.8192138671875,-701.3817138671875,187.94155883789062,-962.197021484375,-2270.2119140625,-4238.3583984375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,512.5966796875,-142.0653076171875,-491.16937255859375,-682.3107299804688,209.03375244140625,-935.6759033203125,-2295.87890625,-4248.87109375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,592.4794921875,-36.660797119140625,-331.5068359375,-625.9637451171875,247.01522827148438,-891.2994995117188,-2250.271728515625,-4205.87109375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,593.3086547851562,-24.3538818359375,-312.0202331542969,-603.3964233398438,288.12969970703125,-857.8065795898438,-2251.5693359375,-4227.24560546875,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,673.4749145507812,38.365081787109375,-309.99017333984375,-546.8499145507812,362.081298828125,-803.5739135742188,-2248.680908203125,-4185.603515625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,694.7216796875,71.77777099609375,-292.3045959472656,-521.5987548828125,387.7643127441406,-773.0924072265625,-2229.60302734375,-4174.1650390625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,752.257080078125,139.453369140625,-249.7504425048828,-474.21295166015625,453.1802062988281,-705.1412353515625,-2211.9931640625,-4147.5830078125,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,791.9437866210938,145.79342651367188,-219.16030883789062,-450.12689208984375,478.3892517089844,-715.907958984375,-2214.260498046875,-4157.123046875,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850.9678955078125,242.581298828125,-190.67864990234375,-376.0927734375,519.8380126953125,-636.57177734375,-2201.901611328125,-4153.783203125,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,885.1307373046875,263.1004638671875,-166.14181518554688,-393.69732666015625,516.8054809570312,-615.8859252929688,-2176.1533203125,-4137.23583984375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,957.54931640625,339.4328918457031,-109.68826293945312,-305.8890686035156,613.0067749023438,-535.4666137695312,-2174.04345703125,-4115.30615234375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,988.5146484375,363.72601318359375,-64.67462158203125,-300.781494140625,620.2886352539062,-545.4550170898438,-2133.976806640625,-4110.9599609375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1076.9593505859375,423.4637451171875,-35.01513671875,-228.17031860351562,675.340576171875,-485.90936279296875,-2132.34619140625,-4105.0341796875,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1102.54150390625,418.19256591796875,21.693267822265625,-225.47311401367188,684.162109375,-453.5411071777344,-2118.01220703125,-4086.51318359375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1179.3154296875,514.3114013671875,36.70196533203125,-160.36114501953125,757.6209106445312,-393.3769836425781,-2091.48681640625,-4050.902587890625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1180.4193115234375,514.6220703125,138.7276611328125,-128.40374755859375,754.1370239257812,-371.17266845703125,-2097.47509765625,-4072.43212890625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1263.305908203125,596.142822265625,186.60205078125,-111.03775024414062,845.4886474609375,-333.82318115234375,-2082.77783203125,-4042.2890625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1307.6712646484375,614.167236328125,251.12057495117188,-75.55276489257812,855.1408081054688,-313.4402770996094,-2083.653076171875,-4037.757568359375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1338.898681640625,694.41162109375,241.54815673828125,-26.93707275390625,910.1287841796875,-232.07257080078125,-2058.7841796875,-4036.44873046875,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1390.946533203125,696.2630004882812,259.2969970703125,12.40386962890625,932.4847412109375,-222.80206298828125,-2057.15380859375,-4028.24169921875,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1441.2342529296875,767.625,306.95257568359375,78.51113891601562,987.6635131835938,-156.08468627929688,-2062.65869140625,-3995.847412109375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1470.737060546875,796.2948608398438,336.7812805175781,71.0885009765625,1030.78369140625,-142.63742065429688,-2047.840576171875,-4013.857666015625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1523.39208984375,886.8186645507812,348.993408203125,125.7403564453125,1065.8336181640625,-76.37326049804688,-2050.06884765625,-3978.027099609375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1593.8802490234375,896.2625732421875,393.6025390625,167.5303955078125,1094.170654296875,-76.01327514648438,-2024.095947265625,-3990.921875,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1639.88427734375,947.6710815429688,477.53009033203125,198.77371215820312,1147.0101318359375,-30.30096435546875,-2029.178466796875,-3958.67529296875,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1674.222900390625,954.404052734375,473.6639099121094,213.61279296875,1149.943359375,7.1080322265625,-1993.7772216796875,-3995.93896484375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1751.369873046875,1026.4189453125,565.101806640625,287.41851806640625,1215.413818359375,53.298828125,-2012.97021484375,-3964.592041015625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1769.9693603515625,1042.5482177734375,563.022216796875,300.449462890625,1243.088623046875,64.93618774414062,-2012.0068359375,-3967.37255859375,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1834.5211181640625,1110.7371826171875,607.7086181640625,363.69207763671875,1308.82958984375,122.41717529296875,-1995.17236328125,-3952.033447265625,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1853.3809814453125,1154.55126953125,642.749267578125,399.23291015625,1313.8800048828125,153.05416870117188,-1990.403564453125,-3945.68994140625,,,,,,,,
