A1,A2,A3,A4,A5,A6,A7,A8,B1,B2,B3,B4,B5,B6,B7,B8,C1,C2,C3,C4,C5,C6,C7,C8,D1,D2,D3,D4,D5,D6,D7,D8,E1,E2,E3,E4,E5,E6,E7,E8,F1,F2,F3,F4,F5,F6,F7,F8
104183.9921875,95891.0234375,69495.6953125,16032.537109375,31558.1484375,17949.7578125,,,104000.203125,79069.125,65579.6640625,56434.0390625,32378.052734375,26957.8515625,,,,,,,,,,,31695.30859375,22903.900390625,,23085.298828125,,,,,,,,,,,,,22704.5234375,28291.7265625,27597.35546875,22771.568359375,,,,
104225.8828125,95852.9609375,70003.1328125,16110.9912109375,31645.701171875,17920.859375,,,103908.1796875,79138.703125,65801.1328125,56176.73828125,32361.35546875,26900.42578125,,,,,,,,,,,31796.8125,22959.6796875,,23197.55859375,,,,,,,,,,,,,22722.87109375,28405.962890625,27735.34375,22817.26171875,,,,
104168.78125,95946.1640625,69901.265625,16063.2646484375,31589.94140625,17893.14453125,,,103876.0625,79032.3671875,65712.0703125,56328.18359375,32412.71484375,26961.240234375,,,,,,,,,,,31867.876953125,23090.34375,,23342.32421875,,,,,,,,,,,,,22756.615234375,28524.125,27736.53125,22828.998046875,,,,
104151.21875,95857.234375,70036.609375,16058.880859375,31575.9609375,17946.072265625,,,103793.453125,79224.734375,65705.453125,56225.390625,32434.533203125,26883.92578125,,,,,,,,,,,31917.98828125,23162.587890625,,23425.52734375,,,,,,,,,,,,,22789.158203125,28629.2890625,27789.19921875,22866.220703125,,,,
104125.9375,95833.4375,69987.234375,16060.1474609375,31575.919921875,17931.728515625,,,103807.2265625,79014.7265625,65788.6640625,56239.82421875,32406.71484375,26842.6171875,,,,,,,,,,,31947.794921875,23232.88671875,,23483.908203125,,,,,,,,,,,,,22788.001953125,28681.810546875,27765.33984375,22862.24609375,,,,
104158.5625,95807.53125,70144.84375,16053.80859375,31576.857421875,17922.58203125,,,103623.1796875,79239.625,65677,56339.265625,32440.76953125,26881.07421875,,,,,,,,,,,32059.6015625,23362.64453125,,23588.685546875,,,,,,,,,,,,,22822.26953125,28842.6796875,27773.794921875,22911.099609375,,,,
104206.4140625,95726.75,70124.8203125,16064.1513671875,31559.31640625,17873.234375,,,103695.4921875,79974.5703125,65966.1015625,56146.3046875,32460.7421875,26912.638671875,,,,,,,,,,,32019.71875,23500.544921875,,23651.419921875,,,,,,,,,,,,,22833.58203125,29031.23828125,27833.654296875,22930.228515625,,,,
104145.453125,95771.7421875,70254.140625,16088.5087890625,31595.19140625,17878.7734375,,,103706.21875,79022.0390625,65802.578125,56212.62890625,32427.44140625,26898.7265625,,,,,,,,,,,32097.849609375,23500.8515625,,23701.064453125,,,,,,,,,,,,,22856.7265625,28983.453125,27874.6953125,22959.84765625,,,,
104109.71875,95850.0859375,70451,16114.8671875,31569.794921875,17895.19921875,,,103486.65625,79096.6875,65873.0390625,55988.3671875,32374.98828125,26890.99609375,,,,,,,,,,,32173.28125,23556.474609375,,23777.21875,,,,,,,,,,,,,22884.677734375,29034.125,27898.458984375,22988.796875,,,,
104006.078125,95843.0078125,70487.828125,16102.8857421875,31594.478515625,17865.916015625,,,103373.9609375,79124.046875,65781.515625,55953.5625,32397.79296875,26870.556640625,,,,,,,,,,,32212.10546875,23597.16015625,,23828.447265625,,,,,,,,,,,,,22892.98046875,29116.28125,27945.927734375,22997.49609375,,,,
104083.7890625,95874.1875,70413.734375,16037.97265625,31564.203125,17828.80859375,,,103473.1640625,78894.1796875,65813.640625,56090.73046875,32423.53515625,26834.6796875,,,,,,,,,,,32247.13671875,23691.201171875,,23896.66015625,,,,,,,,,,,,,22919.16015625,29144.72265625,27985.47265625,22984.6796875,,,,
104068.015625,95664.8515625,70542.40625,16039.345703125,31569.310546875,17849.912109375,,,103341.90625,80185.015625,66143.390625,56046.35546875,32378.92578125,26850.53515625,,,,,,,,,,,32325.58203125,23822.0390625,,23983.755859375,,,,,,,,,,,,,22939.353515625,29337.45703125,28040.330078125,23039.1484375,,,,
104068.6875,95812.0390625,70782.265625,16100.8154296875,31555.162109375,17832.80859375,,,103505.296875,78892.828125,65902.625,55872.34375,32365.958984375,26844.193359375,,,,,,,,,,,32330.912109375,23807.3125,,23977.34375,,,,,,,,,,,,,22970.1796875,29285.763671875,28111.62890625,23085.150390625,,,,
104066.109375,95748.828125,71048.71875,16086.384765625,31574.74609375,17854.876953125,,,103622.7265625,79217.921875,66012.6640625,55916.12890625,32369.19921875,26829.37109375,,,,,,,,,,,32331.94140625,23681.7421875,,24050.134765625,,,,,,,,,,,,,23018.296875,29358.728515625,28139.666015625,23080.19921875,,,,
104070.90625,95735.8125,70879.78125,16047.8642578125,31617.017578125,17846.748046875,,,103532.25,79159.5859375,66168.7734375,55889.26171875,32361.5234375,26836.05859375,,,,,,,,,,,32363.533203125,23766.8125,,24090.55078125,,,,,,,,,,,,,23018.91015625,29413.33984375,28139.119140625,23109.224609375,,,,
104074.21875,95644.6875,70974.1328125,16095.3349609375,31598.380859375,17847.859375,,,103613.0234375,78964.9140625,66072.78125,55783.28125,32270.955078125,26776.546875,,,,,,,,,,,32346.328125,23786.951171875,,24099.240234375,,,,,,,,,,,,,23011.015625,29445.87890625,28168.2734375,23127.021484375,,,,
103965.5625,95633.1015625,71379.578125,16108.3095703125,31588.046875,17851.923828125,,,103417.828125,78923.8828125,66382.8359375,55833.6015625,32266.123046875,26804.9375,,,,,,,,,,,32468.4375,23797.21484375,,24178.578125,,,,,,,,,,,,,23053.115234375,29486.58203125,28238.1015625,23167.59375,,,,
104034.0390625,95603.453125,71235.4375,16052.7958984375,31553.349609375,17819.16015625,,,103404.75,78903.25,66483.9375,55852.015625,32318.0703125,26796.42578125,,,,,,,,,,,32440.072265625,23831.541015625,,24195.6640625,,,,,,,,,,,,,23084.1015625,29532.46484375,28232.916015625,23178.34375,,,,
104014.6796875,95595.578125,71567.2734375,16082.341796875,31551.91015625,17818.306640625,,,103441.34375,79022.0703125,66539.359375,55612.9140625,32265.0078125,26749.41015625,,,,,,,,,,,32494.98828125,23905.1640625,,24240.978515625,,,,,,,,,,,,,23088.98046875,29595.82421875,28314.2421875,23221.37109375,,,,
103950.5703125,95573.609375,71311.0625,16071.1025390625,31534.94921875,17823.4921875,,,103320.625,78962.6875,66551.6015625,55589.9609375,32283.34765625,26781.703125,,,,,,,,,,,32483.734375,23884.07421875,,24280.04296875,,,,,,,,,,,,,23107.32421875,29612.23828125,28326.71484375,23215.478515625,,,,
103836.875,95557.546875,71401.140625,16034.2314453125,31571.88671875,17819.375,,,103360.484375,78789.8515625,66616.703125,55484.02734375,32173.640625,26762.0703125,,,,,,,,,,,32539.53515625,23940.3046875,,24301.80859375,,,,,,,,,,,,,23113.705078125,29636.57421875,28338.84765625,23186.20703125,,,,
103909.703125,95515.546875,71611.328125,16104.623046875,31504.2578125,17804.6640625,,,103376.8828125,79065.3125,66573.828125,55235.015625,32230.2265625,26779.396484375,,,,,,,,,,,32596.06640625,23999.33984375,,24311.70703125,,,,,,,,,,,,,23164.49609375,29687.16015625,28383.7890625,23250.146484375,,,,
103907.46875,95502.984375,71792.1953125,16140.2978515625,31536.52734375,17770.1875,,,103259.7265625,78828.4140625,66712.7265625,55088.01171875,32213.29296875,26726.6796875,,,,,,,,,,,32639.623046875,23954.296875,,24337.892578125,,,,,,,,,,,,,23180.310546875,29681.6484375,28455.89453125,23265.224609375,,,,
103837.0546875,95488.0703125,71569.8515625,16062.7705078125,31544.46875,17775.16015625,,,103289.3515625,78941.7890625,66624.6484375,55347.50390625,32236.634765625,26794.40234375,,,,,,,,,,,32710.8515625,24083.23046875,,24380.8671875,,,,,,,,,,,,,23197.68359375,29792.2265625,28414.93359375,23281.515625,,,,
103791.28125,95415.2734375,71834.1875,16081.8515625,31509.55859375,17806.7421875,,,103388.4921875,78972.125,66712.8984375,55233.90234375,32210.75,26787.6484375,,,,,,,,,,,32727.58203125,24081.474609375,,24415.037109375,,,,,,,,,,,,,23213.37109375,29836.861328125,28467.822265625,23341.220703125,,,,
103773.28125,95411.1796875,71703.5625,16067.1171875,31512.7578125,17765.572265625,,,103240.828125,78729.78125,66647.0390625,55361.078125,32203.912109375,26818.849609375,,,,,,,,,,,32824.8515625,24127.970703125,,24428.82421875,,,,,,,,,,,,,23237.0859375,29843.234375,28456.87890625,23350.30078125,,,,
103682.4765625,95420.4140625,71820.078125,16093.87109375,31526.7890625,17776.40234375,,,103272.7265625,78930.515625,66512.859375,55263.3984375,32195.642578125,26819.29296875,,,,,,,,,,,32878.19921875,24164.615234375,,24477.228515625,,,,,,,,,,,,,23284.69140625,29916.34765625,28491.955078125,23412.82421875,,,,
103699.6875,95363.03125,71926.4140625,16082.80859375,31483.744140625,17800.568359375,,,103262.1171875,79179.765625,66522.9375,55276.62109375,32192.546875,26797.126953125,,,,,,,,,,,32895.6640625,24274.783203125,,24468.86328125,,,,,,,,,,,,,23303.705078125,29985.8125,28530.568359375,23405.734375,,,,
103665.03125,95349.0625,71803.203125,16043.2734375,31478.029296875,17781.796875,,,103125.4375,79108.765625,66665.984375,55353.7109375,32180.193359375,26774.126953125,,,,,,,,,,,32929.4453125,24298.43359375,,24527.74609375,,,,,,,,,,,,,23286.755859375,30018.92578125,28594.42578125,23429.552734375,,,,
103640.3046875,95296.875,71995.6328125,16096.6962890625,31452.37890625,17752.169921875,,,103119.2421875,78839.0390625,66490.859375,55254.2578125,32112.34765625,26775.30078125,,,,,,,,,,,32993.59765625,24284.7265625,,24536.90234375,,,,,,,,,,,,,23336.33984375,30006.9765625,28632.08984375,23458.1640625,,,,
103638.34375,95189.125,71857.5234375,16086.921875,31439.482421875,17755.556640625,,,103184.7109375,78985.140625,66600.3125,55312.109375,32081.435546875,26781.021484375,,,,,,,,,,,33009.890625,24352.615234375,,24478.0078125,,,,,,,,,,,,,23332.466796875,30061.1953125,28662.23828125,23459.08984375,,,,
103573.9296875,95232.9609375,71959.234375,16081.037109375,31435.87109375,17752.771484375,,,103152.265625,79130.359375,66690.3359375,55294.4609375,32097.990234375,26758.015625,,,,,,,,,,,33105.42578125,24332.60546875,,24526.4609375,,,,,,,,,,,,,23384.255859375,30105.375,28689.8046875,23453.962890625,,,,
103579.125,95147.5546875,72316.984375,16143.16015625,31427.2578125,17761.39453125,,,103215.96875,79273.171875,66664.8046875,55117.91015625,32101.265625,26780.15234375,,,,,,,,,,,33134.53515625,24328.33984375,,24534.517578125,,,,,,,,,,,,,23408.279296875,30150.92578125,28787.06640625,23521.052734375,,,,
103471.671875,95061.6953125,72082.21875,16062.26953125,31417.037109375,17750.041015625,,,103160.625,79290.9296875,66609.53125,55187.59765625,32109.703125,26803.27734375,,,,,,,,,,,33140.08203125,24372.767578125,,24534.42578125,,,,,,,,,,,,,23400.564453125,30171.79296875,28771.71484375,23519.6953125,,,,
103458.9375,94943.3359375,72152.421875,16084.8828125,31387.697265625,17730.28515625,,,103143.65625,79886.1171875,66681.0859375,55143.4921875,32099.7109375,26775.533203125,,,,,,,,,,,33164.62890625,24497.8515625,,24591.453125,,,,,,,,,,,,,23414.619140625,30306.35546875,28840.888671875,23534.32421875,,,,
103363.796875,94837.546875,72249.640625,16111.9521484375,31376.470703125,17735.896484375,,,103009.84375,80098.3046875,66634.640625,55064.50390625,32059.234375,26788.736328125,,,,,,,,,,,33277.6875,24568.435546875,,24603.078125,,,,,,,,,,,,,23461.865234375,30353.171875,28820.638671875,23558.4765625,,,,
103381.2890625,94848.3203125,72459.296875,16083.26171875,31400.69921875,17755.353515625,,,102992.6171875,79955.28125,66723.625,55168.10546875,31999.8359375,26741.982421875,,,,,,,,,,,33270.3984375,24541.166015625,,24649.001953125,,,,,,,,,,,,,23477.9921875,30369.384765625,28860.955078125,23592.591796875,,,,
103366.0625,94843.171875,72633.546875,16122.0078125,31385.3203125,17719.9453125,,,103132.8359375,79157.0234375,66570.078125,55090.94140625,32002.505859375,26767.708984375,,,,,,,,,,,33298.83984375,24431.92578125,,24667.9375,,,,,,,,,,,,,23491.2109375,30294.2265625,28899.091796875,23624.359375,,,,
103316.25,94715.296875,72521.40625,16082.361328125,31396.728515625,17746.111328125,,,103164,80017.875,66775.53125,55097.30859375,32022.765625,26770.6484375,,,,,,,,,,,33340.26171875,24599.3359375,,24693.6640625,,,,,,,,,,,,,23543.923828125,30440.92578125,28933.755859375,23654.361328125,,,,
103240.609375,94789.2890625,72761.6171875,16139.1865234375,31387.962890625,17738.349609375,,,103118.578125,78856.859375,66544.3515625,54946.765625,31956.466796875,26757.009765625,,,,,,,,,,,33384.9140625,24542.70703125,,24718.74609375,,,,,,,,,,,,,23545.53515625,30361.060546875,28966.27734375,23678.572265625,,,,
103185.5859375,94706.21875,72764.3515625,16119.892578125,31374.48828125,17716.392578125,,,103094.875,79121.65625,66505.0078125,54988.3515625,31982.0703125,26758.044921875,,,,,,,,,,,33447.2734375,24582.6640625,,24711.5546875,,,,,,,,,,,,,23559.65234375,30439.033203125,28978.51171875,23670.5625,,,,
103212.75,94665.109375,72859.7265625,16120.6884765625,31366.79296875,17733.4921875,,,103076.1328125,78993.421875,66457.6796875,55020.9921875,31966.21484375,26733.74609375,,,,,,,,,,,33470.8515625,24536.4296875,,24741.125,,,,,,,,,,,,,23575.673828125,30415.373046875,28994.22265625,23733.04296875,,,,
103128.4765625,94641.859375,72817.1484375,16116.24609375,31354.2109375,17729.755859375,,,103025.3125,78895.671875,66397.421875,54915.51171875,31913.4609375,26744.732421875,,,,,,,,,,,33467.0078125,24611.072265625,,24737.140625,,,,,,,,,,,,,23581.150390625,30449.822265625,29031.2421875,23730.125,,,,
103008.9375,94544.640625,72927.65625,16124.8876953125,31323.2890625,17727.265625,,,102882.328125,78934.4296875,66471.90625,54881.4921875,31881.51171875,26713.10546875,,,,,,,,,,,33638.12890625,24648.296875,,24730.1875,,,,,,,,,,,,,23618.71484375,30469.99609375,29043.677734375,23763.341796875,,,,
102926.5703125,94516.734375,72766.6484375,16071.7255859375,31335.6875,17716.16796875,,,102851.34375,79834.9609375,66591.3828125,54966.34375,31819.423828125,26706.31640625,,,,,,,,,,,33612.94140625,24713.537109375,,24778.408203125,,,,,,,,,,,,,23633.07421875,30570.21484375,29019.828125,23784.0078125,,,,
102922.1875,94397.7109375,72660.5546875,16024.583984375,31306.359375,17696.03515625,,,102970.8125,78957.7578125,66210.8671875,54986.53125,31786.0703125,26693.8984375,,,,,,,,,,,33635.6796875,24666.55859375,,24808.873046875,,,,,,,,,,,,,23648.626953125,30514.76171875,29025.6953125,23763.828125,,,,
102873.6171875,94354.2265625,72952.7265625,16107.1455078125,31311.84375,17694.87109375,,,102814.9453125,78920.25,66259.5,54893.5,31761.79296875,26661.177734375,,,,,,,,,,,33706.37890625,24623.6328125,,24809.814453125,,,,,,,,,,,,,23670.205078125,30512.0625,29120.546875,23796.65234375,,,,
102756.203125,94247.5,72739.4375,16053.2646484375,31273.873046875,17693.328125,,,102697.5,79924.265625,66409.6171875,54947.68359375,31792.623046875,26681.943359375,,,,,,,,,,,33731.73828125,24826.80859375,,24740.08984375,,,,,,,,,,,,,23701.609375,30687.4921875,29068.3828125,23794.37890625,,,,
102737.0625,94258.25,73053.265625,16136.56640625,31272.4453125,17704.943359375,,,102579.7109375,79102.9140625,66231.859375,54767.93359375,31776.482421875,26707.734375,,,,,,,,,,,33822.59765625,24758.125,,24793.927734375,,,,,,,,,,,,,23740.978515625,30596.828125,29169.947265625,23867.4765625,,,,
102722.03125,94233.796875,72938.6328125,16110.880859375,31247.28125,17708.318359375,,,102706.453125,79824.5625,66084.4765625,54814.3984375,31721.283203125,26658.369140625,,,,,,,,,,,33826.55859375,24810.330078125,,24831.68359375,,,,,,,,,,,,,23746.79296875,30712.375,29170.70703125,23866.70703125,,,,
