"Time ",TRR,TAA,REPORTER,NTB,JOIN,ITC,INPUT,FORK,DTG,CTB,C,BTD,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,sp36,sp37,sp38,sp39,sp40,sp41,sp42,sp43,sp44,sp45,sp46,sp47,sp48,sp49,sp50,sp51,sp52,sp53,sp54,sp55,sp56,sp57,sp58,sp59,sp60,sp61,sp62,sp63,sp64,sp65,sp66,sp67,sp68,sp69,sp70,sp71,sp72,sp73,sp74,sp75,sp76,sp77,sp78,sp79
2700,45.89999999999999,21.699999999999996,78,30,1.6999999999999997,28,0,7.3,30,27.9,22,30,22,0,0,0,26.8,0,0.1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4.1,0,28.300000000000004,0.4000000000000001,0,20,0,5.8,0,22,0,20,0,0,0,0.1,0,14.2,0
2800,46.49999999999999,21.5,77.89999999999999,30,1.5,27.8,0,7.1,30,27.8,22.1,30,22.2,0,0,0,26.4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,1.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,0,0,0,0,0,3.5,0,28.5,0.3,0,20,0,6.000000000000001,0,22.2,0,20,0,0,0,0.1,0,14.000000000000002,0
2900,46.900000000000006,20.6,77.7,30,0.6,27.7,0,7.1,30,27.7,22.3,30,22.3,0,0,0,25.999999999999996,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,2.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.3,0,0,0,0,0,3.1,0,29.4,0.5,0,20,0,6.600000000000001,0,22.3,0,20,0,0,0,0,0,13.4,0
3000,46.199999999999996,21.200000000000003,77.60000000000001,30,1.2000000000000002,27.6,0,7.1,30,27.6,22.4,30,22.4,0,0,0,26.7,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,3.8,0,28.799999999999997,0.1,0,20,0,6.3,0,22.4,0,20,0,0,0,0,0,13.7,0
3100,45.7,21.7,77.60000000000001,30,1.7,27.6,0,7.3999999999999995,30,27.6,22.4,30,22.4,0,0,0,26.9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19999999999999998,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,4.300000000000001,0,28.3,0.1,0,20,0,5.8,0,22.4,0,20,0,0,0,0,0,14.200000000000001,0
3200,46.5,21.099999999999998,77.60000000000001,30,1.1,27.6,0,6.9,30,27.6,22.4,30,22.4,0,0,0,26.6,0,0,0,0.09999999999999999,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,3.5,0,28.900000000000002,0.30000000000000004,0,20,0,6.1,0,22.4,0,20,0,0,0,0,0,13.9,0
3300,46.400000000000006,21,77.5,30,1,27.5,0,6.7,30,27.5,22.5,30,22.5,0,0,0,26.9,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7999999999999999,0,1.8999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,3.5999999999999996,0,29,0.20000000000000004,0,20,0,6.3,0,22.5,0,20,0,0,0,0,0,13.7,0
3400,46.099999999999994,20.6,77.4,30,0.6,27.400000000000002,0,6.3,30,27.400000000000002,22.599999999999998,30,22.599999999999998,0,0,0,27.6,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.599999999999998,0,0,0,0,0,3.8999999999999995,0,29.4,0.10000000000000002,0,20,0,6.7,0,22.599999999999998,0,20,0,0,0,0,0,13.299999999999999,0
3500,46.3,20.6,77.3,30,0.6000000000000001,27.400000000000002,0,6.4,30,27.3,22.7,30,22.599999999999998,0,0,0,27.300000000000004,0,0.1,0,0.20000000000000004,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,0,0,0,0,0,3.6999999999999993,0,29.4,0,0,20,0,6.500000000000001,0,22.599999999999998,0,20,0,0,0,0,0,13.5,0
3600,45.6,20.599999999999998,77.1,30,0.6,27.2,0,6.8,30,27.099999999999998,22.900000000000002,30,22.8,0,0,0,27.6,0,0.1,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1.7000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.900000000000002,0,0,0,0,0,4.3999999999999995,0,29.400000000000002,0.09999999999999999,0,20,0,6.4,0,22.8,0,20,0,0,0,0,0,13.600000000000001,0
3700,46.5,20.599999999999998,77.1,30,0.6,26.9,0,6.6,30,26.9,22.900000000000002,30,23.1,0,0,0,26.900000000000002,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.900000000000002,0,0,0,0,0,3.5,0,29.400000000000002,0,0,20,0,6.300000000000001,0,23.1,0,20,0,0,0,0.19999999999999998,0,13.700000000000001,0
3800,47,21.2,76.9,30,1.2,26.9,0,6.8,30,26.9,23.1,30,23.1,0,0,0,26.2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000000000002,0,2.5999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,3,0,28.8,0,0,20,0,5.7,0,23.1,0,20,0,0,0,0,0,14.3,0
3900,46.800000000000004,21.2,76.9,30,1.2,26.9,0,6.699999999999999,30,26.9,23.1,30,23.1,0,0,0,26.5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19999999999999998,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,3.2,0,28.8,0.39999999999999997,0,20,0,5.3,0,23.1,0,20,0,0,0,0,0,14.7,0
4000,46,20.9,76.9,30,0.9,26.9,0,6.6,30,26.9,23.1,30,23.1,0,0,0,27.4,0,0,0,0.19999999999999998,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000000000002,0,1.0999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,4,0,29.1,0.6,0,20,0,5.2,0,23.1,0,20,0,0,0,0,0,14.8,0
4100,46.50000000000001,20.8,76.69999999999999,30,0.7999999999999999,26.7,0,6.3,30,26.7,23.3,30,23.3,0,0,0,27.2,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39999999999999997,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,3.5,0,29.2,0.30000000000000004,0,20,0,5.6000000000000005,0,23.3,0,20,0,0,0,0,0,14.4,0
4200,47.2,20.9,76.69999999999999,30,0.8999999999999999,26.7,0,6.3999999999999995,30,26.7,23.3,30,23.3,0,0,0,26.400000000000002,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3,0,2.5999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,2.8,0,29.1,0.10000000000000002,0,20,0,5.7,0,23.3,0,20,0,0,0,0,0,14.299999999999999,0
4300,46.5,21,76.69999999999999,30,1,26.7,0,6.4,30,26.7,23.3,30,23.3,0,0,0,27.1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,1.7000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,3.4999999999999996,0,29,0.19999999999999998,0,20,0,5.5,0,23.3,0,20,0,0,0,0,0,14.5,0
4400,46.50000000000001,20.7,76.69999999999999,30,0.7,26.7,0,6.199999999999999,30,26.7,23.3,30,23.3,0,0,0,27.3,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1.9999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,3.5,0,29.3,0,0,20,0,6,0,23.3,0,20,0,0,0,0,0,13.999999999999998,0
4500,46.3,20.9,76.5,30,0.8999999999999999,26.7,0,6.1,30,26.5,23.5,30,23.3,0,0,0,27.6,0,0.19999999999999998,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.39999999999999997,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0,0,3.6999999999999997,0,29.1,0,0,20,0,5.6,0,23.3,0,20,0,0,0,0,0,14.399999999999999,0
4600,46.5,21,76.40000000000002,30,1,26.7,0,6.1,30,26.400000000000002,23.599999999999998,30,23.3,0,0,0,27.4,0,0.3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30000000000000004,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.599999999999998,0,0,0,0,0,3.5,0,29,0.39999999999999997,0,20,0,5,0,23.3,0,20,0,0,0,0,0,15,0
4700,47.1,21.000000000000004,76.40000000000002,30,1,26.5,0,5.8999999999999995,30,26.400000000000002,23.599999999999998,30,23.5,0,0,0,27,0,0.10000000000000002,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5000000000000001,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.599999999999998,0,0,0,0,0,2.9,0,28.999999999999996,0.6000000000000001,0,20,0,4.800000000000001,0,23.5,0,20,0,0,0,0,0,15.2,0
4800,47.2,21.1,76.40000000000002,30,1.1,26.400000000000002,0,6.3,30,26.400000000000002,23.599999999999998,30,23.599999999999998,0,0,0,26.5,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10000000000000002,0,2.2000000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.599999999999998,0,0,0,0,0,2.7999999999999994,0,28.9,0.20000000000000004,0,20,0,5.1,0,23.599999999999998,0,20,0,0,0,0,0,14.9,0
4900,47.6,21.299999999999997,76.3,30,1.3000000000000003,26.400000000000002,0,5.8999999999999995,30,26.299999999999997,23.700000000000003,30,23.599999999999998,0,0,0,26.5,0,0.09999999999999999,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700000000000003,0,0,0,0,0,2.4,0,28.700000000000003,0.09999999999999999,0,20,0,4.9,0,23.599999999999998,0,20,0,0,0,0,0,15.1,0
5000,46.599999999999994,21.200000000000003,76.3,30,1.2000000000000002,26.400000000000002,0,6.1,30,26.299999999999997,23.700000000000003,30,23.599999999999998,0,0,0,27.3,0,0.09999999999999999,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19999999999999998,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700000000000003,0,0,0,0,0,3.4000000000000004,0,28.799999999999997,0,0,20,0,5.1,0,23.599999999999998,0,20,0,0,0,0,0,14.9,0
5100,46.8,21.2,76.3,30,1.2,26.400000000000002,0,6.1,30,26.299999999999997,23.700000000000003,30,23.599999999999998,0,0,0,27.1,0,0.09999999999999999,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19999999999999998,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700000000000003,0,0,0,0,0,3.2000000000000006,0,28.8,0.2,0,20,0,4.9,0,23.599999999999998,0,20,0,0,0,0,0,15.1,0
5200,47.1,21.5,76.3,30,1.5,26.299999999999997,0,5.8999999999999995,30,26.299999999999997,23.700000000000003,30,23.700000000000003,0,0,0,27,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700000000000003,0,0,0,0,0,2.9,0,28.5,0.10000000000000002,0,20,0,4.7,0,23.700000000000003,0,20,0,0,0,0,0,15.3,0
5300,47.2,21.1,76.3,30,1.1,26.299999999999997,0,5.6000000000000005,30,26.299999999999997,23.700000000000003,30,23.700000000000003,0,0,0,27.200000000000003,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700000000000003,0,0,0,0,0,2.8,0,28.9,0.09999999999999999,0,20,0,5.1,0,23.700000000000003,0,20,0,0,0,0,0,14.899999999999999,0
5400,47.4,21.1,76.3,30,1.1,26.299999999999997,0,5.500000000000001,30,26.299999999999997,23.700000000000003,30,23.700000000000003,0,0,0,27.1,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7999999999999999,0,1.5999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700000000000003,0,0,0,0,0,2.6,0,28.9,0.20000000000000004,0,20,0,5,0,23.700000000000003,0,20,0,0,0,0,0,15,0
5500,46.9,21.3,76.3,30,1.3,26.299999999999997,0,5.7,30,26.299999999999997,23.700000000000003,30,23.700000000000003,0,0,0,27.4,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700000000000003,0,0,0,0,0,3.1,0,28.7,0.3,0,20,0,4.7,0,23.700000000000003,0,20,0,0,0,0,0,15.299999999999999,0
5600,46.6,21.4,76.3,30,1.4,26.299999999999997,0,6.1,30,26.299999999999997,23.700000000000003,30,23.700000000000003,0,0,0,27.299999999999997,0,0,0,0.10000000000000002,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09999999999999999,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.700000000000003,0,0,0,0,0,3.4,0,28.6,0.09999999999999999,0,20,0,4.7,0,23.700000000000003,0,20,0,0,0,0,0,15.299999999999999,0
