"Time ",TRR,TAA,REPORTER,NTB,JOIN,ITC,INPUT,FORK,DTG,CTB,C,BTD,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,sp36,sp37,sp38,sp39,sp40,sp41,sp42,sp43,sp44,sp45,sp46,sp47,sp48,sp49,sp50,sp51,sp52,sp53,sp54,sp55,sp56,sp57,sp58,sp59,sp60,sp61,sp62,sp63,sp64,sp65,sp66,sp67,sp68,sp69,sp70,sp71,sp72,sp73,sp74,sp75,sp76,sp77,sp78,sp79
2400,46.5,21.1,76.60000000000001,25,1.1,27.2,0,6.6000000000000005,25,26.599999999999998,23.400000000000002,24.7,22.5,0,0,0,26.6,0,0.20000000000000004,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.4000000000000001,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.999999999999996,0,0,0,0,0,3.5,0,28.9,0.20000000000000004,0.39999999999999997,25,0,6,0,22.8,0,25,0,0,0,0,0,19.3,0
2460,46.400000000000006,21.2,76.60000000000001,25,1.2,27.099999999999998,0,6.800000000000001,25,26.5,23.400000000000002,24.7,22.6,0,0,0,26.5,0,0.20000000000000004,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.10000000000000002,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.999999999999996,0,0,0,0,0,3.5999999999999996,0,28.8,0.09999999999999999,0.39999999999999997,25,0,5.9,0,22.900000000000002,0,25,0,0,0,0.10000000000000002,0,19.4,0
2520,46.2,21.1,76.5,25,1.1,26.9,0,6.4,25,26.5,23.5,24.7,22.8,0,0,0,27.099999999999998,0,0,0,0.09999999999999999,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.39999999999999997,0,1.7000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.1,0,0,0,0,0,3.8,0,28.9,0.10000000000000002,0.39999999999999997,25,0,5.9,0,23.1,0,25,0,0,0,0,0,19.4,0
2580,46.1,21.299999999999997,76.4,25,1.2999999999999998,26.799999999999997,0,6.5,25,26.4,23.6,24.7,22.9,0,0,0,27.1,0,0,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200000000000003,0,0,0,0,0,3.9,0,28.700000000000003,0.09999999999999999,0.39999999999999997,25,0,5.7,0,23.200000000000003,0,25,0,0,0,0,0,19.6,0
2640,46.7,21.4,76.4,25,1.4,26.799999999999997,0,6.3,25,26.299999999999997,23.6,24.7,22.9,0,0,0,26.700000000000003,0,0.10000000000000002,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.4,0,1.8000000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.200000000000003,0,0,0,0,0,3.3000000000000003,0,28.6,0.09999999999999999,0.39999999999999997,25,0,5.499999999999999,0,23.200000000000003,0,25,0,0,0,0.10000000000000002,0,19.8,0
2700,46.6,21.700000000000003,76.3,25,1.7000000000000002,26.7,0,6.3,25,26.299999999999997,23.700000000000003,24.7,23.000000000000004,0,0,0,26.8,0,0,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.39999999999999997,0,1.4000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,3.4000000000000004,0,28.299999999999997,0.09999999999999999,0.39999999999999997,25,0,5.2,0,23.3,0,25,0,0,0,0,0,20.099999999999998,0
2760,46.599999999999994,21.2,76.3,25,1.2000000000000002,26.7,0,6.3999999999999995,25,26.299999999999997,23.700000000000003,24.7,23.000000000000004,0,0,0,26.700000000000003,0,0,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,3.4000000000000004,0,28.8,0.19999999999999998,0.39999999999999997,25,0,5.6,0,23.3,0,25,0,0,0,0,0,19.700000000000003,0
2820,46.900000000000006,21.1,76.3,25,1.1,26.7,0,6.5,25,26.299999999999997,23.700000000000003,24.7,23.000000000000004,0,0,0,26.3,0,0,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.20000000000000004,0,2.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,3.0999999999999996,0,28.9,0.20000000000000004,0.39999999999999997,25,0,5.7,0,23.3,0,25,0,0,0,0,0,19.599999999999998,0
2880,46.9,21.3,76.3,25,1.3,26.7,0,6.4,25,26.299999999999997,23.700000000000003,24.7,23.000000000000004,0,0,0,26.400000000000002,0,0,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,2.1000000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,3.1,0,28.7,0.2,0.39999999999999997,25,0,5.5,0,23.3,0,25,0,0,0,0,0,19.8,0
2940,46.29999999999999,21.5,76.2,25,1.5,26.599999999999998,0,6.300000000000001,25,26.1,23.8,24.7,23.1,0,0,0,27.099999999999994,0,0.10000000000000002,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.20000000000000004,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.400000000000002,0,0,0,0,0,3.6999999999999997,0,28.5,0.19999999999999998,0.39999999999999997,25,0,5.1,0,23.400000000000002,0,25,0,0,0,0.10000000000000002,0,20.199999999999996,0
3000,46.300000000000004,21.1,76.10000000000002,25,1.0999999999999999,26.4,0,6,25,25.9,23.9,24.7,23.299999999999997,0,0,0,27.400000000000002,0,0.10000000000000002,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0,0,3.7,0,28.9,0,0.39999999999999997,25,0,5.5,0,23.6,0,25,0,0,0,0.20000000000000004,0,19.8,0
3060,45.9,20.6,76,25,0.6,26.2,0,5.800000000000001,25,25.7,24,24.7,23.5,0,0,0,28.000000000000004,0,0.1,0,0,0,0,25,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.3,0,1.4000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.6,0,0,0,0,0,4.1,0,29.4,0,0.39999999999999997,25,0,5.8,0,23.8,0,25,0,0,0,0.30000000000000004,0,19.5,0
