"Time ",TRR,TAA,REPORTER,NTB,JOIN,ITC,INPUT,FORK,DTG,CTB,C,BTD,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,sp36,sp37,sp38,sp39,sp40,sp41,sp42,sp43,sp44,sp45,sp46,sp47,sp48,sp49,sp50,sp51,sp52,sp53,sp54,sp55,sp56,sp57,sp58,sp59,sp60,sp61,sp62,sp63,sp64,sp65,sp66,sp67,sp68,sp69,sp70,sp71,sp72,sp73,sp74,sp75,sp76,sp77,sp78,sp79
600,45.5,28.599999999999998,91.7,35,8.600000000000001,41.9,0,19.200000000000003,35,41.5,8.3,34.9,8,0,0,0,15.200000000000001,0,0.39999999999999997,0,0.30000000000000004,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.3,0,0,0,0,0,4.5,0,21.400000000000002,2.2,0,15,0,10.5,0,8.100000000000001,0,15,0,0,0,0.19999999999999998,0,4.6,0
660,43,28.7,91,35,8.7,41,0,19.4,35,40.9,9,34.9,8.9,0,0,0,17.5,0,0.1,0,0.19999999999999998,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.3,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,7,0,21.3,1.7,0,15,0,10.4,0,9,0,15,0,0,0,0.1,0,4.7,0
720,42.8,27.5,90.30000000000001,35,7.5,40.599999999999994,0,18.5,35,40.2,9.700000000000001,34.9,9.299999999999999,0,0,0,18.6,0,0.39999999999999997,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.7,0,1.4999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.700000000000001,0,0,0,0,0,7.199999999999999,0,22.5,2.4000000000000004,0,15,0,10.4,0,9.4,0,15,0,0,0,0.1,0,4.7,0
780,42.7,26.8,89.6,35,6.8,39.599999999999994,0,17.3,35,39.2,10.4,34.9,10.299999999999999,0,0,0,19.9,0,0.39999999999999997,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.9,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,7.3,0,23.2,1.1,0,15,0,11.4,0,10.4,0,15,0,0,0,0.4,0,3.6999999999999997,0
840,43.7,26.7,88.8,35,6.7,39.099999999999994,0,15.5,35,38.5,11.2,34.9,10.8,0,0,0,20.700000000000003,0,0.6,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,3,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.2,0,0,0,0,0,6.3,0,23.3,2.1,0,15,0,9.799999999999999,0,10.9,0,15,0,0,0,0.3,0,5.3,0
900,45.4,25.6,87.8,35,5.6000000000000005,38.1,0,15.5,35,37.2,12.2,34.9,11.8,0,0,0,19,0,0.8999999999999999,0,0.30000000000000004,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.4,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.2,0,0,0,0,0,4.6,0,24.4,1.9,0,15,0,9.5,0,11.9,0,15,0,0,0,0.6,0,5.6,0
960,44.8,25.2,86.89999999999999,35,5.199999999999999,36.9,0,14.8,35,36.9,13.1,34.9,13,0,0,0,20.299999999999997,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,2.1000000000000005,0,3.3000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.1,0,0,0,0,0,5.2,0,24.8,1.2,0,15,0,10.6,0,13.1,0,15,0,0,0,0,0,4.5,0
1020,43.8,25.2,86.5,35,5.199999999999999,36.9,0,14.799999999999999,35,36.1,13.5,34.9,13,0,0,0,21.3,0,0.8,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.3,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,6.2,0,24.8,1,0,15,0,10,0,13.1,0,15,0,0,0,0.39999999999999997,0,5.1,0
1080,44.6,25.4,85.8,35,5.4,36,0,14.6,35,35.8,14.2,34.9,13.900000000000002,0,0,0,20.7,0,0.20000000000000004,0,0.20000000000000004,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.2,0,0,0,0,0,5.4,0,24.6,1.4,0,15,0,8.9,0,14,0,15,0,0,0,0,0,6.199999999999999,0
1140,45.8,24.9,85.3,35,4.8999999999999995,35.300000000000004,0,13.8,35,35.300000000000004,14.699999999999998,34.9,14.6,0,0,0,20.299999999999997,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.5,0,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.699999999999998,0,0,0,0,0,4.2,0,25.1,1.4999999999999998,0,15,0,9,0,14.699999999999998,0,15,0,0,0,0,0,6.1000000000000005,0
1200,45.8,24.6,85.3,35,4.6000000000000005,35.300000000000004,0,12.5,35,35.300000000000004,14.699999999999998,34.9,14.6,0,0.10000000000000002,0,21.7,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.699999999999998,0,0,0,0,0,4.199999999999999,0,25.4,0.6,0,15,0,10.200000000000001,0,14.699999999999998,0,15,0,0,0,0,0,4.9,0
1260,44.10000000000001,24.3,84.7,35,4.3,34.699999999999996,0,12.6,35,34.699999999999996,15.3,34.9,15.2,0,0,0,23.2,0,0,0,0.10000000000000002,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.9999999999999998,0,2.1000000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.3,0,0,0,0,0,5.8999999999999995,0,25.7,0.39999999999999997,0,15,0,10,0,15.3,0,15,0,0,0,0,0,5.1,0
1320,44.4,24.3,84.30000000000001,35,4.3,34.5,0,12.4,35,34.10000000000001,15.700000000000001,34.9,15.4,0,0,0,23.1,0,0.39999999999999997,0,0.20000000000000004,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.5,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.700000000000001,0,0,0,0,0,5.6,0,25.7,0.5,0,15,0,9.200000000000001,0,15.5,0,15,0,0,0,0.20000000000000004,0,5.9,0
1380,45.8,24.7,83.89999999999999,35,4.699999999999999,34.199999999999996,0,12.4,35,33.9,16.099999999999998,34.9,15.700000000000001,0,0,0,21.700000000000003,0,0.30000000000000004,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.5,0,2.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.099999999999998,0,0,0,0,0,4.199999999999999,0,25.3,0.7999999999999999,0,15,0,8.5,0,15.8,0,15,0,0,0,0,0,6.6000000000000005,0
1440,45.1,24.9,83.89999999999999,35,4.9,34.10000000000001,0,12.8,35,33.7,16.099999999999998,34.9,15.8,0,0,0,22,0,0.4000000000000001,0,0.20000000000000004,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.7,0,2.3000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.099999999999998,0,0,0,0,0,4.9,0,25.1,0.8,0,15,0,7.9,0,15.899999999999999,0,15,0,0,0,0.20000000000000004,0,7.200000000000001,0
1500,46,24.5,83.1,35,4.5,33.5,0,12.299999999999999,35,33.099999999999994,16.9,34.9,16.400000000000002,0,0,0,21.6,0,0.39999999999999997,0,0.19999999999999998,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.6,0,3.1000000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.9,0,0,0,0,0,3.9999999999999996,0,25.5,0.8,0,15,0,7.7,0,16.5,0,15,0,0,0,0,0,7.4,0
1560,43.900000000000006,23.499999999999996,82.8,35,3.5000000000000004,33.300000000000004,0,11.399999999999999,35,32.800000000000004,17.2,34.9,16.6,0,0,0,24.6,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.4,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.2,0,0,0,0,0,6.1000000000000005,0,26.500000000000004,0.7,0,15,0,8.7,0,16.7,0,15,0,0,0,0,0,6.3999999999999995,0
1620,45.1,23.4,82.60000000000001,35,3.4000000000000004,32.800000000000004,0,10.9,35,32.6,17.400000000000002,34.9,17.099999999999998,0,0,0,23.9,0,0.19999999999999998,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.7,0,1.8999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.400000000000002,0,0,0,0,0,4.9,0,26.6,0.8,0,15,0,8.5,0,17.2,0,15,0,0,0,0,0,6.6,0
1680,44.699999999999996,23.5,82.39999999999999,35,3.5,32.5,0,10.8,35,32.300000000000004,17.6,34.9,17.400000000000002,0,0,0,24.400000000000002,0,0.20000000000000004,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.6,0,0,0,0,0,5.3,0,26.5,0.6,0,15,0,8.299999999999999,0,17.5,0,15,0,0,0,0.1,0,6.800000000000001,0
1740,44.8,23.8,81.9,35,3.8,32.1,0,10.9,35,31.900000000000002,18.099999999999998,34.9,17.8,0,0,0,24.2,0,0.20000000000000004,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.099999999999998,0,0,0,0,0,5.199999999999999,0,26.2,0.20000000000000004,0,15,0,8,0,17.9,0,15,0,0,0,0,0,7.1,0
1800,45.5,23.1,81.5,35,3.0999999999999996,31.3,0,10.3,35,31.3,18.5,34.9,18.6,0,0,0,24.1,0,0,0,0.1,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.9,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.5,0,0,0,0,0,4.499999999999999,0,26.9,0.10000000000000002,0,15,0,8.1,0,18.7,0,15,0,0,0,0.19999999999999998,0,7,0
1860,45.300000000000004,22.2,80.6,35,2.2,30.999999999999996,0,9.7,35,30.5,19.400000000000002,34.9,18.9,0,0,0,24.900000000000002,0,0.5,0,0.1,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.7,0,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.400000000000002,0,0,0,0,0,4.7,0,27.8,0.19999999999999998,0,15,0,8.1,0,19.000000000000004,0,15,0,0,0,0.10000000000000002,0,7,0
1920,46,22.900000000000002,80.4,35,2.9,30.799999999999997,0,9.9,35,30.4,19.6,34.9,19.099999999999998,0,0,0,24,0,0.39999999999999997,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.5,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,4,0,27.099999999999998,0.5,0,15,0,7.1,0,19.200000000000003,0,15,0,0,0,0,0,8,0
1980,44.4,22.5,80.4,35,2.5,30.4,0,10.200000000000001,35,30.4,19.6,34.9,19.5,0,0,0,25.3,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.19999999999999998,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,5.6,0,27.5,0.6,0,15,0,7.3999999999999995,0,19.6,0,15,0,0,0,0,0,7.700000000000001,0
2040,46,22.6,80.4,35,2.5999999999999996,30.4,0,10,35,30.4,19.6,34.9,19.5,0,0,0,23.9,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.39999999999999997,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,4,0,27.4,0.5,0,15,0,7.3999999999999995,0,19.6,0,15,0,0,0,0,0,7.7,0
2100,45.9,23.1,80.4,35,3.1,30.4,0,9.8,35,30.2,19.6,34.9,19.5,0,0,0,24.2,0,0.20000000000000004,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.39999999999999997,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.6,0,0,0,0,0,4.1,0,26.9,0.20000000000000004,0,15,0,7,0,19.6,0,15,0,0,0,0.20000000000000004,0,8.100000000000001,0
2160,46.5,21.9,80,35,1.9000000000000001,30.4,0,9.5,35,30,20,34.9,19.5,0,0,0,23.9,0,0.39999999999999997,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.5,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3.5,0,28.1,0.2,0,15,0,8,0,19.6,0,15,0,0,0,0,0,7.1,0
2220,45.7,22.2,79.9,35,2.2,29.799999999999997,0,9.5,35,29.799999999999997,20.1,34.9,20.099999999999998,0,0,0,24.7,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.3,0,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.1,0,0,0,0,0,4.3,0,27.8,0,0,15,0,7.7,0,20.200000000000003,0,15,0,0,0,0.1,0,7.4,0
2280,45.9,21.700000000000003,79.7,35,1.7000000000000002,29.700000000000003,0,9.100000000000001,35,29.700000000000003,20.299999999999997,34.9,20.200000000000003,0,0,0,24.900000000000002,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.6,0,3.0000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.299999999999997,0,0,0,0,0,4.1,0,28.299999999999997,0.4000000000000001,0,15,0,7.700000000000001,0,20.299999999999997,0,15,0,0,0,0,0,7.3999999999999995,0
2340,44.9,21.700000000000003,79.5,35,1.7,29.5,0,8.299999999999999,35,29.3,20.5,34.9,20.400000000000002,0,0,0,26.7,0,0.19999999999999998,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,1,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,5.1,0,28.299999999999997,0.5,0,15,0,7.199999999999999,0,20.5,0,15,0,0,0,0.20000000000000004,0,7.9,0
2400,46.1,21.4,79,35,1.4,29.3,0,8.299999999999999,35,29,21,34.9,20.6,0,0,0,25.5,0,0.3,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.6999999999999998,0,2.3000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,3.9,0,28.6,0.7999999999999999,0,15,0,6.9,0,20.7,0,15,0,0,0,0,0,8.200000000000001,0
2460,46.599999999999994,21.6,78.7,35,1.6,29.2,0,7.9,35,28.7,21.3,34.9,20.7,0,0,0,25.4,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.7999999999999999,0,2.5999999999999996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.3,0,0,0,0,0,3.4000000000000004,0,28.4,0.39999999999999997,0,15,0,6.8,0,20.8,0,15,0,0,0,0,0,8.3,0
2520,45.8,21.9,78.5,35,1.9,28.7,0,8,35,28.5,21.5,34.9,21.2,0,0,0,26.099999999999998,0,0.20000000000000004,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,0,4.2,0,28.1,0,0,15,0,6.7,0,21.3,0,15,0,0,0,0,0,8.4,0
2580,46.8,21.9,78.5,35,1.9,28.5,0,7.7,35,28.5,21.5,34.9,21.4,0,0,0,25.4,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.7999999999999999,0,2.3000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.5,0,0,0,0,0,3.2,0,28.1,0.39999999999999997,0,15,0,6.3,0,21.5,0,15,0,0,0,0,0,8.8,0
2640,45.30000000000001,21.700000000000003,78.30000000000001,35,1.7000000000000002,28.5,0,8.1,35,28.300000000000004,21.699999999999996,34.9,21.4,0,0,0,26.5,0,0.19999999999999998,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.19999999999999998,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.699999999999996,0,0,0,0,0,4.7,0,28.299999999999997,0.39999999999999997,0,15,0,6.3,0,21.5,0,15,0,0,0,0,0,8.8,0
2700,46.400000000000006,21.700000000000003,78.30000000000001,35,1.7,28.300000000000004,0,7.700000000000001,35,28.300000000000004,21.699999999999996,34.9,21.6,0,0,0,25.8,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.6,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.699999999999996,0,0,0,0,0,3.5999999999999996,0,28.299999999999997,0.30000000000000004,0,15,0,6.3999999999999995,0,21.699999999999996,0,15,0,0,0,0,0,8.7,0
2760,45.1,21.4,78,35,1.4000000000000001,28.300000000000004,0,7.6,35,28,22,34.9,21.6,0,0,0,27.200000000000003,0,0.3,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.39999999999999997,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4.9,0,28.6,0.20000000000000004,0,15,0,6.5,0,21.699999999999996,0,15,0,0,0,0,0,8.600000000000001,0
2820,45.8,21.299999999999997,77.8,35,1.2999999999999998,27.8,0,7.199999999999999,35,27.8,22.2,34.9,22.1,0,0,0,26.9,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.6,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.2,0,0,0,0,0,4.199999999999999,0,28.700000000000003,0.39999999999999997,0,15,0,6.199999999999999,0,22.2,0,15,0,0,0,0,0,8.899999999999999,0
2880,46,21.4,77.6,35,1.3999999999999997,27.8,0,6.9,35,27.6,22.4,34.9,22.1,0,0,0,27,0,0.20000000000000004,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.7,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,3.9999999999999996,0,28.6,0.30000000000000004,0,15,0,6,0,22.2,0,15,0,0,0,0,0,9.099999999999998,0
2940,47.1,21.3,77.6,35,1.3,27.6,0,6.9,35,27.6,22.4,34.9,22.299999999999997,0,0,0,25.900000000000002,0,0,0,0.1,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.6,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,2.8999999999999995,0,28.7,0.20000000000000004,0,15,0,6.1,0,22.4,0,15,0,0,0,0,0,8.999999999999998,0
3000,47.9,21.099999999999998,77.5,35,1.0999999999999999,27.5,0,7,35,27.5,22.5,34.9,22.4,0,0,0,25,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.5,0,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,2.1000000000000005,0,28.900000000000002,0.20000000000000004,0,15,0,6.3,0,22.5,0,15,0,0,0,0,0,8.8,0
3060,46.1,20.8,77.5,35,0.7999999999999999,27.5,0,7,35,27.5,22.5,34.9,22.4,0,0,0,26.8,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.5000000000000001,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,3.8999999999999995,0,29.2,0.7,0,15,0,6.1,0,22.5,0,15,0,0,0,0,0,9,0
3120,45.9,21,77.3,35,1,27.299999999999997,0,7.1,35,27.299999999999997,22.700000000000003,34.9,22.6,0,0,0,26.9,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.20000000000000004,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.700000000000003,0,0,0,0,0,4.1,0,29,0.39999999999999997,0,15,0,6,0,22.700000000000003,0,15,0,0,0,0,0,9.1,0
3180,46.099999999999994,20.799999999999997,77.3,35,0.8,27.299999999999997,0,6.9,35,27.299999999999997,22.700000000000003,34.9,22.6,0,0,0,26.9,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.39999999999999997,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.700000000000003,0,0,0,0,0,3.8999999999999995,0,29.200000000000003,0.30000000000000004,0,15,0,6.3,0,22.700000000000003,0,15,0,0,0,0,0,8.799999999999999,0
3240,46.6,22,77.3,35,2.0000000000000004,27.299999999999997,0,6.9,35,27.299999999999997,22.700000000000003,34.9,22.6,0,0,0,26.400000000000002,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.4000000000000001,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.700000000000003,0,0,0,0,0,3.4,0,28,0,0,15,0,5.3999999999999995,0,22.700000000000003,0,15,0,0,0,0,0,9.700000000000001,0
3300,47,21.5,77.3,35,1.5,27.299999999999997,0,7.1,35,27.299999999999997,22.700000000000003,34.9,22.6,0,0,0,25.8,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.20000000000000004,0,2.3000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.700000000000003,0,0,0,0,0,3,0,28.5,0.39999999999999997,0,15,0,5.500000000000001,0,22.700000000000003,0,15,0,0,0,0,0,9.6,0
