"Time ",TRR,TAA,REPORTER,NTB,JOIN,ITC,INPUT,FORK,DTG,CTB,C,BTD,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,sp36,sp37,sp38,sp39,sp40,sp41,sp42,sp43,sp44,sp45,sp46,sp47,sp48,sp49,sp50,sp51,sp52,sp53,sp54,sp55,sp56,sp57,sp58,sp59,sp60,sp61,sp62,sp63,sp64,sp65,sp66,sp67,sp68,sp69,sp70,sp71,sp72,sp73,sp74,sp75,sp76,sp77,sp78,sp79
1000,44.99999999999999,25.5,85.69999999999999,35,5.499999999999999,36.1,0,13.299999999999999,35,35.7,14.3,34.599999999999994,13.5,0,0.10000000000000002,0,21.4,0,0.39999999999999997,0,0.19999999999999998,0,0,15,0,0,0,0,0,0,0.3,0,0,0,0,0,0,2.2,0,2.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.3,0,0,0,0,0,5.000000000000001,0,24.5,0.7,0,15,0,9.7,0,13.899999999999999,0,15,0,0,0,0,0,5.7,0
1100,44.1,24.700000000000003,84.7,35,4.7,35.3,0,13.1,35,34.5,15.299999999999999,34.599999999999994,14.299999999999999,0,0,0,22.4,0,0.8,0,0,0,0,15,0,0,0,0,0,0,0.39999999999999997,0,0,0,0,0,0,1.4000000000000001,0,2.2000000000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.299999999999999,0,0,0,0,0,5.9,0,25.299999999999997,0.7,0,15,0,9.5,0,14.700000000000001,0,15,0,0,0,0.20000000000000004,0,5.8999999999999995,0
1200,43.8,24.2,83.9,35,4.2,34,0,12.5,35,33.8,16.099999999999998,34.599999999999994,15.600000000000001,0,0,0,23.3,0,0.19999999999999998,0,0,0,0,15,0,0,0,0,0,0,0.39999999999999997,0,0,0,0,0,0,1.2999999999999998,0,1.9000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.099999999999998,0,0,0,0,0,6.2,0,25.8,0.6,0,15,0,9.399999999999999,0,16,0,15,0,0,0,0.09999999999999999,0,6,0
1300,44.3,23.3,83.3,35,3.3000000000000007,33.400000000000006,0,12.100000000000001,35,33.199999999999996,16.699999999999996,34.599999999999994,16.200000000000003,0,0,0,23.2,0,0.19999999999999998,0,0.09999999999999999,0,0,15,0,0,0,0,0,0,0.39999999999999997,0,0,0,0,0,0,1,0,2.4000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.699999999999996,0,0,0,0,0,5.7,0,26.7,1.1,0,15,0,9.1,0,16.6,0,15,0,0,0,0.10000000000000002,0,6.3,0
1400,44.3,23.800000000000004,82.7,35,3.8000000000000003,32.800000000000004,0,11.9,35,32.6,17.3,34.599999999999994,16.8,0,0,0,23.400000000000002,0,0.19999999999999998,0,0,0,0,15,0,0,0,0,0,0,0.39999999999999997,0,0,0,0,0,0,0.7,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.3,0,0,0,0,0,5.699999999999999,0,26.199999999999996,0.6,0,15,0,8.6,0,17.2,0,15,0,0,0,0.09999999999999999,0,6.800000000000001,0
1500,45.699999999999996,23.4,81.9,35,3.4000000000000004,32.2,0,11.1,35,31.700000000000003,18.099999999999998,34.699999999999996,17.500000000000004,0,0,0,22.9,0,0.5,0,0,0,0,15,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.6,0,2.9000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.099999999999998,0,0,0,0,0,4.3,0,26.6,0.8,0,15,0,7.799999999999999,0,17.799999999999997,0,15,0,0,0,0.2,0,7.5,0
1600,45,22.9,80.89999999999999,35,2.9,31.4,0,10.3,35,30.799999999999997,19.099999999999998,34.699999999999996,18.299999999999997,0,0,0,24.400000000000002,0,0.6,0,0.10000000000000002,0,0,15,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.39999999999999997,0,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.099999999999998,0,0,0,0,0,5,0,27.1,0.19999999999999998,0,15,0,7.9,0,18.6,0,15,0,0,0,0.09999999999999999,0,7.3999999999999995,0
1700,45.1,23.2,80.29999999999998,35,3.2,30.599999999999998,0,9.799999999999999,35,30.2,19.7,34.699999999999996,19.099999999999998,0,0,0,24.8,0,0.39999999999999997,0,0,0,0,15,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.4,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.7,0,0,0,0,0,4.9,0,26.8,0.19999999999999998,0,15,0,7.1,0,19.400000000000002,0,15,0,0,0,0.10000000000000002,0,8.200000000000001,0
1800,45.400000000000006,22.2,80,35,2.2,30.1,0,9.1,35,29.999999999999996,20.000000000000004,34.8,19.699999999999996,0,0.10000000000000002,0,25.400000000000002,0,0.10000000000000002,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.9,0,2.0000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.000000000000004,0,0,0,0,0,4.6,0,27.8,0.39999999999999997,0,15,0,7.6,0,19.9,0,15,0,0,0,0,0,7.6000000000000005,0
1900,45,22.400000000000002,79.8,35,2.4000000000000004,29.900000000000002,0,9.600000000000001,35,29.8,20.2,34.8,19.9,0,0,0,25.199999999999996,0,0.10000000000000002,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.20000000000000004,0,2.1999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.2,0,0,0,0,0,5,0,27.599999999999998,0.20000000000000004,0,15,0,7.4,0,20.099999999999998,0,15,0,0,0,0,0,7.8,0
2000,45.5,22,79.5,35,2,29.8,0,9,35,29.4,20.5,34.8,20,0,0,0,25.300000000000004,0,0.39999999999999997,0,0.09999999999999999,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.3,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.5,0,0,0,0,0,4.5,0,28,0.7999999999999999,0,15,0,6.699999999999999,0,20.2,0,15,0,0,0,0.09999999999999999,0,8.5,0
2100,45.599999999999994,22.6,79.2,35,2.5999999999999996,29.100000000000005,0,8.7,35,29.100000000000005,20.799999999999997,34.8,20.7,0,0,0,25.5,0,0,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.4000000000000001,0,1.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.799999999999997,0,0,0,0,0,4.3999999999999995,0,27.4,0.09999999999999999,0,15,0,6.6000000000000005,0,20.899999999999995,0,15,0,0,0,0.1,0,8.600000000000001,0
2200,45.199999999999996,22.000000000000004,79,35,2.0000000000000004,29.000000000000004,0,8.5,35,29.000000000000004,20.999999999999996,34.8,20.8,0,0,0,26.1,0,0,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.5,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.999999999999996,0,0,0,0,0,4.8,0,27.999999999999996,0.3,0,15,0,6.9,0,20.999999999999996,0,15,0,0,0,0,0,8.3,0
2300,45.5,21.6,78.8,35,1.6,28.8,0,7.9,35,28.599999999999998,21.2,34.8,21,0,0,0,26.4,0,0.19999999999999998,0,0.10000000000000002,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.6,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.2,0,0,0,0,0,4.5,0,28.4,0.10000000000000002,0,15,0,7,0,21.2,0,15,0,0,0,0.19999999999999998,0,8.200000000000001,0
2400,45.5,21.599999999999998,78.3,35,1.6,28.3,0,7.6000000000000005,35,28.3,21.7,34.8,21.5,0,0,0,26.700000000000003,0,0,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.7,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.7,0,0,0,0,0,4.5,0,28.400000000000002,0.39999999999999997,0,15,0,6.5,0,21.7,0,15,0,0,0,0,0,8.700000000000001,0
2500,45.599999999999994,21.4,78,35,1.4,28.2,0,7.3,35,28,22,34.8,21.6,0,0,0,26.900000000000002,0,0.20000000000000004,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.7,0,1.5999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,4.3999999999999995,0,28.6,0.09999999999999999,0,15,0,6.7,0,21.8,0,15,0,0,0,0,0,8.5,0
2600,46.800000000000004,21.5,77.89999999999999,35,1.5,28.1,0,6.9,35,27.9,22.1,34.8,21.7,0,0,0,26.1,0,0.2,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,1,0,2.3000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,0,0,0,0,0,3.2,0,28.5,0.09999999999999999,0,15,0,6.5,0,21.9,0,15,0,0,0,0,0,8.700000000000001,0
2700,46.199999999999996,21.700000000000003,77.89999999999999,35,1.7000000000000002,27.9,0,7.5,35,27.9,22.1,34.8,21.9,0,0,0,26.1,0,0,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.4000000000000001,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.1,0,0,0,0,0,3.8,0,28.299999999999997,0.09999999999999999,0,15,0,6.3,0,22.1,0,15,0,0,0,0,0,8.9,0
2800,45.50000000000001,21.4,77.8,35,1.4,27.9,0,7.6,35,27.800000000000004,22.199999999999996,34.8,21.9,0,0,0,26.7,0,0.10000000000000002,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.20000000000000004,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.199999999999996,0,0,0,0,0,4.5,0,28.6,0.3,0,15,0,6.300000000000001,0,22.1,0,15,0,0,0,0,0,8.9,0
2900,46.699999999999996,21.4,77.6,35,1.4,27.700000000000003,0,7,35,27.6,22.4,34.8,22.1,0,0,0,26.099999999999998,0,0.09999999999999999,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.6000000000000001,0,2.3000000000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4,0,0,0,0,0,3.3000000000000003,0,28.6,0.19999999999999998,0,15,0,6.200000000000001,0,22.299999999999997,0,15,0,0,0,0,0,9,0
3000,46.4,21.5,77.5,35,1.5,27.5,0,7.199999999999999,35,27.5,22.5,34.8,22.299999999999997,0,0,0,26.2,0,0,0,0.09999999999999999,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.20000000000000004,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.5,0,0,0,0,0,3.6,0,28.5,0.3,0,15,0,5.800000000000001,0,22.5,0,15,0,0,0,0,0,9.4,0
3100,46.099999999999994,21.599999999999998,77.30000000000001,35,1.6,27.3,0,6.9,35,27.3,22.7,34.8,22.5,0,0,0,26.799999999999997,0,0,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.39999999999999997,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.7,0,0,0,0,0,3.8999999999999995,0,28.400000000000002,0.19999999999999998,0,15,0,5.7,0,22.7,0,15,0,0,0,0,0,9.5,0
3200,46.4,21.299999999999997,77,35,1.2999999999999998,27.1,0,6.400000000000001,35,27,23,34.8,22.7,0,0,0,26.999999999999996,0,0.09999999999999999,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.6,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,3.5999999999999996,0,28.700000000000003,0.1,0,15,0,5.799999999999999,0,22.9,0,15,0,0,0,0,0,9.400000000000002,0
3300,47,21.2,76.7,35,1.2,27,0,5.9,35,26.7,23.3,34.8,22.8,0,0,0,26.900000000000002,0,0.30000000000000004,0,0.10000000000000002,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.7,0,1.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.3,0,0,0,0,0,3,0,28.8,0.1,0,15,0,5.500000000000001,0,23,0,15,0,0,0,0,0,9.7,0
3400,46.400000000000006,21.4,76.5,35,1.4,26.599999999999998,0,6.2,35,26.5,23.5,34.8,23.199999999999996,0,0,0,27.2,0,0.09999999999999999,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.3,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,0,0,0,0,0,3.6,0,28.6,0.5,0,15,0,4.8,0,23.400000000000002,0,15,0,0,0,0,0,10.4,0
3500,47.3,21.1,76.3,35,1.1,26.5,0,5.6,35,26.3,23.7,34.8,23.299999999999997,0,0,0,26.9,0,0.19999999999999998,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.7000000000000001,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.7,0,0,0,0,0,2.6999999999999997,0,28.9,0.3,0,15,0,5.1,0,23.5,0,15,0,0,0,0,0,10.1,0
3600,46.9,21.1,76.2,35,1.1,26.2,0,5.7,35,26.2,23.8,34.8,23.6,0,0,0,27.2,0,0,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.8,0,0,0,0,0,3.1,0,28.9,0.19999999999999998,0,15,0,5.1,0,23.8,0,15,0,0,0,0,0,10.1,0
3700,47.5,21,76.1,35,1,26.1,0,5.6,35,26.1,23.9,34.8,23.7,0,0,0,26.7,0,0,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.5000000000000001,0,1.9000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.9,0,0,0,0,0,2.4999999999999996,0,29,0.39999999999999997,0,15,0,4.9,0,23.9,0,15,0,0,0,0,0,10.3,0
3800,47.300000000000004,20.8,76,35,0.8,26.1,0,5.7,35,26,24,34.8,23.7,0,0,0,26.8,0,0.10000000000000002,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.3,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,2.6999999999999997,0,29.2,0.3,0,15,0,5.1,0,23.9,0,15,0,0,0,0,0,10.1,0
3900,46.8,20.700000000000003,76,35,0.7,26.1,0,5.7,35,26,24,34.8,23.7,0,0,0,27.3,0,0.10000000000000002,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.30000000000000004,0,1.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,3.2,0,29.299999999999997,0.3,0,15,0,5.199999999999999,0,23.9,0,15,0,0,0,0,0,10,0
4000,46.7,20.5,75.89999999999999,35,0.5,26,0,5.800000000000001,35,25.900000000000002,24.099999999999998,34.8,23.8,0,0,0,27.3,0,0.10000000000000002,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.09999999999999999,0,1.9000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.099999999999998,0,0,0,0,0,3.3000000000000003,0,29.5,0.3,0,15,0,5.300000000000001,0,24,0,15,0,0,0,0,0,9.9,0
4100,47.2,20.9,75.7,35,0.8999999999999999,25.700000000000003,0,5.5,35,25.700000000000003,24.299999999999997,34.8,24.099999999999998,0,0,0,27.1,0,0,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.19999999999999998,0,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.299999999999997,0,0,0,0,0,2.8,0,29.1,0.10000000000000002,0,15,0,4.9,0,24.299999999999997,0,15,0,0,0,0,0,10.3,0
4200,47.3,21.2,75.7,35,1.2,25.700000000000003,0,5,35,25.499999999999996,24.299999999999997,34.8,24.099999999999998,0,0,0,27.500000000000004,0,0.19999999999999998,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.5,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.299999999999997,0,0,0,0,0,2.6999999999999993,0,28.8,0.20000000000000004,0,15,0,4.3,0,24.299999999999997,0,15,0,0,0,0.19999999999999998,0,10.9,0
4300,47.5,21,75.5,35,1,25.599999999999998,0,5.2,35,25.499999999999996,24.500000000000004,34.8,24.2,0,0,0,27.1,0,0.09999999999999999,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.30000000000000004,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.500000000000004,0,0,0,0,0,2.4999999999999996,0,29,0.30000000000000004,0,15,0,4.4,0,24.400000000000002,0,15,0,0,0,0,0,10.8,0
4400,47.9,21.3,75.39999999999999,35,1.3,25.499999999999996,0,5.300000000000001,35,25.399999999999995,24.600000000000005,34.8,24.299999999999997,0,0,0,26.6,0,0.1,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.10000000000000002,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.600000000000005,0,0,0,0,0,2.1,0,28.7,0.10000000000000002,0,15,0,4.2,0,24.500000000000004,0,15,0,0,0,0,0,11,0
4500,47.5,21,75.30000000000001,35,1,25.4,0,5,35,25.3,24.7,34.8,24.400000000000002,0,0.10000000000000002,0,27.400000000000002,0,0.1,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.3,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.7,0,0,0,0,0,2.5,0,29,0.20000000000000004,0,15,0,4.299999999999999,0,24.6,0,15,0,0,0,0,0,10.900000000000002,0
4600,48.099999999999994,20.700000000000003,75.2,35,0.7,25.4,0,5,35,25.2,24.8,34.8,24.400000000000002,0,0,0,26.700000000000003,0,0.19999999999999998,0,0,0,0,15,0,0,0,0,0,0,0.20000000000000004,0,0,0,0,0,0,0.20000000000000004,0,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,1.9000000000000004,0,29.299999999999997,0.39999999999999997,0,15,0,4.3,0,24.6,0,15,0,0,0,0,0,10.9,0
4700,47.199999999999996,20.900000000000002,75.2,35,0.9,25.2,0,5.199999999999999,35,25.2,24.8,34.9,24.7,0,0,0,27.500000000000004,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0,0,1.2000000000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,2.8,0,29.099999999999998,0.39999999999999997,0,15,0,4,0,24.8,0,15,0,0,0,0,0,11.100000000000001,0
4800,47.5,20.9,75.2,35,0.9,25.2,0,4.800000000000001,35,25.2,24.8,34.9,24.7,0,0,0,27.599999999999998,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.39999999999999997,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,2.5,0,29.1,0.09999999999999999,0,15,0,4.3,0,24.8,0,15,0,0,0,0,0,10.8,0
4900,47.2,20.9,75.2,35,0.9,25.2,0,4.800000000000001,35,25.2,24.8,34.9,24.7,0,0,0,27.9,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.39999999999999997,0,1.0999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.8,0,0,0,0,0,2.8,0,29.1,0.10000000000000002,0,15,0,4.3,0,24.8,0,15,0,0,0,0,0,10.8,0
5000,47,20.4,75.1,35,0.39999999999999997,25.2,0,4.8,35,25.1,24.9,34.9,24.7,0,0,0,28.1,0,0.10000000000000002,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.30000000000000004,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,3,0,29.6,0,0,15,0,4.800000000000001,0,24.8,0,15,0,0,0,0,0,10.300000000000002,0
5100,47.1,20.6,75.1,35,0.6,25.2,0,4.8,35,25.1,24.9,34.9,24.7,0,0,0,28,0,0.10000000000000002,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.30000000000000004,0,1.2999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,2.9,0,29.4,0.09999999999999999,0,15,0,4.5,0,24.8,0,15,0,0,0,0,0,10.599999999999998,0
5200,47.4,20.8,75.1,35,0.8,25.1,0,4.9,35,25.1,24.9,34.9,24.8,0,0,0,27.6,0,0,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.2,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.9,0,0,0,0,0,2.5999999999999996,0,29.2,0.10000000000000002,0,15,0,4.3,0,24.9,0,15,0,0,0,0,0,10.8,0
5300,47.5,20.700000000000003,75,35,0.7,25.1,0,4.8,35,25,25,34.9,24.8,0,0,0,27.599999999999998,0,0.1,0,0,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.20000000000000004,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2.5,0,29.299999999999997,0.10000000000000002,0,15,0,4.299999999999999,0,24.9,0,15,0,0,0,0,0,10.8,0
5400,47.4,20.5,75,35,0.5,25,0,4.7,35,25,25,34.9,24.9,0,0,0,27.799999999999997,0,0,0,0.1,0,0,15,0,0,0,0,0,0,0.10000000000000002,0,0,0,0,0,0,0.20000000000000004,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,2.6,0,29.5,0.10000000000000002,0,15,0,4.4,0,25,0,15,0,0,0,0,0,10.7,0
