"Time ",TRR,TAA,REPORTER,NTB,JOIN,ITC,INPUT,FORK,DTG,CTB,C,BTD,sp13,sp14,sp15,sp16,sp17,sp18,sp19,sp20,sp21,sp22,sp23,sp24,sp25,sp26,sp27,sp28,sp29,sp30,sp31,sp32,sp33,sp34,sp35,sp36,sp37,sp38,sp39,sp40,sp41,sp42,sp43,sp44,sp45,sp46,sp47,sp48,sp49,sp50,sp51,sp52,sp53,sp54,sp55,sp56,sp57,sp58,sp59,sp60,sp61,sp62,sp63,sp64,sp65,sp66,sp67,sp68,sp69,sp70,sp71,sp72,sp73,sp74,sp75,sp76,sp77,sp78,sp79
600,47,35.9,96.1,45,15.9,46.300000000000004,0,25,45,46.099999999999994,3.9000000000000004,44.7,3.4,0,0,0,7.699999999999999,0,0.20000000000000004,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9000000000000004,0,0,0,0,0,3,0,14.100000000000001,5.4,0,5,0,5.1,0,3.7,0,5,0,0,0,0,0,0.20000000000000004,0
660,46.5,32.8,95.9,45,12.799999999999999,46.099999999999994,0,24.7,45,45.900000000000006,4.1,44.7,3.6,0,0,0,8.5,0,0.20000000000000004,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.2,0,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,0,0,0,0,0,3.5,0,17.2,8.4,0,5,0,5,0,3.9000000000000004,0,5,0,0,0,0,0,0.30000000000000004,0
720,46.7,35.1,95.60000000000001,45,15.1,45.800000000000004,0,24,45,45.5,4.4,44.7,3.9,0,0,0,9,0,0.30000000000000004,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4,0,0,0,0,0,3.3000000000000003,0,14.9,5.9,0,5,0,4.799999999999999,0,4.2,0,5,0,0,0,0.1,0,0.5000000000000001,0
780,47.5,35.8,95.5,45,15.8,45.5,0,24,45,45.5,4.5,44.7,4.2,0,0,0,8.2,0,0,0,0.19999999999999998,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.2999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,2.5,0,14.199999999999998,5,0,5,0,4.8,0,4.5,0,5,0,0,0,0,0,0.5,0
840,46.4,35,95.5,45,14.999999999999998,45.300000000000004,0,24.5,45,45.300000000000004,4.5,44.7,4.4,0,0,0,8.8,0,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.8,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,0,0,3.6,0,15.000000000000002,5.7,0,5,0,4.8999999999999995,0,4.7,0,5,0,0,0,0.19999999999999998,0,0.4,0
900,47.3,35.199999999999996,95.3,45,15.2,45.300000000000004,0,24.099999999999998,45,45.2,4.7,44.7,4.4,0,0,0,8.3,0,0.1,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.1,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.7,0,0,0,0,0,2.6999999999999997,0,14.8,5.7,0,5,0,4.6000000000000005,0,4.7,0,5,0,0,0,0.1,0,0.7,0
960,47.5,35.4,95.2,45,15.4,45.2,0,23.7,45,45.2,4.8,44.7,4.5,0,0.09999999999999999,0,8.600000000000001,0,0,0,0.09999999999999999,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,1.4,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8,0,0,0,0,0,2.5,0,14.6,5.200000000000001,0,5,0,4.8,0,4.8,0,5,0,0,0,0,0,0.5,0
1020,47.3,34.2,95.1,45,14.2,45.2,0,23.6,45,45.1,4.8999999999999995,44.7,4.5,0,0,0,8.8,0,0.09999999999999999,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.5,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8999999999999995,0,0,0,0,0,2.6999999999999997,0,15.8,6.2,0,5,0,5,0,4.8,0,5,0,0,0,0,0,0.3,0
1080,47,33.8,94.7,45,13.8,44.7,0,23.5,45,44.7,5.3,44.7,5,0,0,0,9.2,0,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.2000000000000002,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,3,0,16.2,6.1000000000000005,0,5,0,5.1,0,5.3,0,5,0,0,0,0,0,0.20000000000000004,0
1140,46.1,33,94.7,45,13,44.7,0,23.8,45,44.7,5.3,44.7,5,0,0,0,9.8,0,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,0.9,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.3,0,0,0,0,0,3.8999999999999995,0,17,6.8999999999999995,0,5,0,5.1,0,5.3,0,5,0,0,0,0,0,0.19999999999999998,0
1200,47.4,32.300000000000004,94.09999999999998,45,12.300000000000002,44.7,0,22.400000000000002,45,44.1,5.9,44.7,5,0,0,0,9.9,0,0.6,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,0,2.6,0,17.700000000000003,6.799999999999999,0,5,0,5.3,0,5.3,0,5,0,0,0,0,0,0,0
1260,47.300000000000004,32.9,93.89999999999999,45,12.9,44,0,22.6,45,43.699999999999996,6.1000000000000005,44.7,5.7,0,0,0,9.8,0,0.30000000000000004,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1000000000000005,0,0,0,0,0,2.6999999999999997,0,17.1,6.199999999999999,0,5,0,4.8999999999999995,0,6,0,5,0,0,0,0.20000000000000004,0,0.4000000000000001,0
1320,47.2,33.1,93.3,45,13.099999999999998,43.3,0,21.599999999999998,45,43.3,6.7,44.7,6.3999999999999995,0,0,0,10.9,0,0,0,0.39999999999999997,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.2999999999999998,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.7,0,0,0,0,0,2.7999999999999994,0,16.9,5.3,0,5,0,4.800000000000001,0,6.7,0,5,0,0,0,0,0,0.5,0
1380,47.8,31.700000000000003,92.7,45,11.699999999999998,42.7,0,20.9,45,42.7,7.3,44.7,7,0,0,0,11,0,0,0,0,0,0,5,0,0,0,0,0,0,0.3,0,0,0,0,0,0,1.8000000000000003,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.3,0,0,0,0,0,2.2,0,18.299999999999997,6.5,0,5,0,4.800000000000001,0,7.3,0,5,0,0,0,0,0,0.5,0
1440,46.9,33.9,92.5,45,13.9,42.4,0,21.6,45,42.1,7.5,44.8,7.3999999999999995,0,0.1,0,11.399999999999999,0,0.3,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.5,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,3.1,0,16.1,3.6000000000000005,0,5,0,4.8,0,7.6000000000000005,0,5,0,0,0,0.39999999999999997,0,0.4,0
1500,47.199999999999996,33.6,91.7,45,13.600000000000001,41.699999999999996,0,20.3,45,41.699999999999996,8.299999999999999,44.8,8.1,0,0,0,12.3,0,0,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,1.4,0,0.7999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.299999999999999,0,0,0,0,0,2.8,0,16.4,3.3000000000000003,0,5,0,5,0,8.299999999999999,0,5,0,0,0,0,0,0.20000000000000004,0
1560,46.3,32.4,91.39999999999999,45,12.4,41.599999999999994,0,21,45,41.4,8.6,44.8,8.2,0,0,0,12.5,0,0.2,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0.4000000000000001,0,0.39999999999999997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6,0,0,0,0,0,3.7,0,17.599999999999998,4.699999999999999,0,5,0,4.5,0,8.4,0,5,0,0,0,0,0,0.7,0
1620,47.1,31.700000000000003,91.20000000000002,45,11.7,41.5,0,19.6,45,41.199999999999996,8.799999999999999,44.8,8.3,0,0,0,13.1,0,0.30000000000000004,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,1.5999999999999999,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.799999999999999,0,0,0,0,0,2.9,0,18.299999999999997,5.1000000000000005,0,5,0,4.599999999999999,0,8.5,0,5,0,0,0,0,0,0.6000000000000001,0
1680,46.8,32,90.80000000000001,45,12,41,0,19.400000000000002,45,40.5,9.200000000000001,44.8,8.8,0,0,0,13.6,0,0.5,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,1.1,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.200000000000001,0,0,0,0,0,3.2000000000000006,0,18,4,0,5,0,4.699999999999999,0,9,0,5,0,0,0,0.3,0,0.5,0
1740,47.699999999999996,30.6,90.30000000000001,45,10.6,40.5,0,18.5,45,40.3,9.700000000000001,44.8,9.3,0,0,0,13.6,0,0.19999999999999998,0,0.09999999999999999,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,1.7,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.700000000000001,0,0,0,0,0,2.3000000000000003,0,19.4,5,0,5,0,4.800000000000001,0,9.5,0,5,0,0,0,0,0,0.39999999999999997,0
1800,47.1,30.099999999999998,90.30000000000001,45,10.100000000000001,40.3,0,18.9,45,40.1,9.700000000000001,44.8,9.5,0,0,0,13.800000000000002,0,0.19999999999999998,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,1.2,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.700000000000001,0,0,0,0,0,2.9,0,19.900000000000002,5.5,0,5,0,4.7,0,9.700000000000001,0,5,0,0,0,0.19999999999999998,0,0.5,0
1860,45.699999999999996,30,90.1,45,10,40.1,0,19.5,45,40.1,9.9,44.8,9.7,0,0,0,14.6,0,0,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0.6,0,0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9,0,0,0,0,0,4.3,0,20,5.1,0,5,0,5.199999999999999,0,9.9,0,5,0,0,0,0,0,0,0
1920,46.5,32.5,89.89999999999999,45,12.499999999999998,39.9,0,19.200000000000003,45,39.800000000000004,10.100000000000001,44.8,9.899999999999999,0,0,0,14.100000000000001,0,0.09999999999999999,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0.6,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.100000000000001,0,0,0,0,0,3.5,0,17.5,2.6999999999999997,0,5,0,4.800000000000001,0,10.100000000000001,0,5,0,0,0,0.09999999999999999,0,0.39999999999999997,0
1980,47.300000000000004,31.3,89.6,45,11.3,39.6,0,18.299999999999997,45,39.6,10.4,44.8,10.200000000000001,0,0,0,14.200000000000001,0,0,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,1.2999999999999998,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,0,0,0,0,0,2.6999999999999997,0,18.7,3.4999999999999996,0,5,0,5,0,10.4,0,5,0,0,0,0,0,0.19999999999999998,0
2040,46.9,30.400000000000002,89.3,45,10.4,39.6,0,18.3,45,39.3,10.7,44.8,10.200000000000001,0,0,0,14.6,0,0.3,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,1,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,3.1,0,19.599999999999998,4.3,0,5,0,4.8,0,10.4,0,5,0,0,0,0,0,0.4,0
2100,47.199999999999996,30.400000000000006,89.3,45,10.4,39.3,0,18.200000000000003,45,39.3,10.7,44.8,10.5,0,0,0,14.400000000000002,0,0,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,1.1,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.7,0,0,0,0,0,2.8,0,19.599999999999994,4.1,0,5,0,5,0,10.7,0,5,0,0,0,0,0,0.19999999999999998,0
2160,47.1,30.700000000000003,89.2,45,10.7,39.3,0,18.8,45,39.199999999999996,10.8,44.8,10.5,0,0,0,13.9,0,0.09999999999999999,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0.39999999999999997,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,2.8999999999999995,0,19.299999999999997,3.799999999999999,0,5,0,4.9,0,10.7,0,5,0,0,0,0,0,0.3,0
2220,46.099999999999994,31,89.2,45,11,39.199999999999996,0,19,45,39.199999999999996,10.8,44.8,10.6,0,0,0,14.7,0,0,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0.19999999999999998,0,0.6000000000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,0,0,0,0,0,3.8999999999999995,0,19,3.6999999999999997,0,5,0,4.7,0,10.8,0,5,0,0,0,0,0,0.5,0
2280,47.400000000000006,30.8,88.80000000000001,45,10.8,39.199999999999996,0,18.000000000000004,45,38.800000000000004,11.200000000000001,44.8,10.6,0,0,0,14.399999999999999,0,0.39999999999999997,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0.7999999999999999,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.200000000000001,0,0,0,0,0,2.5999999999999996,0,19.2,4.099999999999999,0,5,0,4.1,0,10.8,0,5,0,0,0,0,0,1.1,0
2340,46.8,30.5,88.6,45,10.5,39,0,17.700000000000003,45,38.599999999999994,11.4,44.8,10.8,0,0,0,15.299999999999999,0,0.39999999999999997,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0.9,0,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.4,0,0,0,0,0,3.2,0,19.5,3.4000000000000004,0,5,0,4.9,0,11,0,5,0,0,0,0,0,0.3,0
2400,46.6,29.6,88.39999999999999,45,9.6,38.599999999999994,0,17.7,45,38.4,11.6,44.8,11.200000000000001,0,0,0,15.5,0,0.20000000000000004,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0.7,0,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.6,0,0,0,0,0,3.4000000000000004,0,20.4,4.199999999999999,0,5,0,4.799999999999999,0,11.4,0,5,0,0,0,0,0,0.4,0
2460,47.4,30.4,88.1,45,10.4,38.4,0,17.099999999999998,45,38.099999999999994,11.9,44.8,11.4,0,0,0,15.3,0,0.3,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,1,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.9,0,0,0,0,0,2.5999999999999996,0,19.6,3.1,0,5,0,4.800000000000001,0,11.6,0,5,0,0,0,0,0,0.39999999999999997,0
2520,46.8,30.299999999999997,87.9,45,10.299999999999999,37.9,0,17.099999999999998,45,37.9,12.100000000000001,44.8,11.899999999999999,0,0.1,0,16,0,0,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.7999999999999999,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.100000000000001,0,0,0,0,0,3.2000000000000006,0,19.700000000000003,2.6999999999999993,0,5,0,5.1,0,12.100000000000001,0,5,0,0,0,0,0,0.1,0
2580,46.400000000000006,30.2,87.9,45,10.2,37.9,0,17.3,45,37.699999999999996,12.100000000000001,44.8,11.899999999999999,0,0,0,16.1,0,0.2,0,0,0,0,5,0,0,0,0,0,0,0.19999999999999998,0,0,0,0,0,0,0.39999999999999997,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.100000000000001,0,0,0,0,0,3.6,0,19.8,2.6999999999999997,0,5,0,5,0,12.100000000000001,0,5,0,0,0,0.2,0,0.19999999999999998,0
2640,47.400000000000006,29.200000000000003,87.39999999999999,45,9.2,37.699999999999996,0,16.7,45,37.1,12.6,44.9,12.200000000000001,0,0,0,15.8,0,0.6,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.4000000000000001,0,1.7999999999999998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.6,0,0,0,0,0,2.5999999999999996,0,20.799999999999997,3.2,0,5,0,4.800000000000001,0,12.3,0,5,0,0,0,0.3,0,0.3,0
2700,47.00000000000001,29.4,86.79999999999998,45,9.400000000000002,37,0,16.300000000000004,45,36.599999999999994,13.200000000000003,44.9,12.9,0,0,0,16.599999999999998,0,0.39999999999999997,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.30000000000000004,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.200000000000003,0,0,0,0,0,2.9999999999999996,0,20.6,3.1,0,5,0,4.2,0,13,0,5,0,0,0,0.19999999999999998,0,0.8999999999999999,0
2760,46.8,31.5,86.6,45,11.5,36.800000000000004,0,16.2,45,36.599999999999994,13.4,44.9,13.100000000000001,0,0,0,16.900000000000002,0,0.19999999999999998,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.39999999999999997,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,3.2,0,18.499999999999996,0.7,0,5,0,4.499999999999999,0,13.200000000000003,0,5,0,0,0,0,0,0.6,0
2820,47.6,29,86.6,45,9,36.599999999999994,0,16.1,45,36.599999999999994,13.4,44.9,13.3,0,0,0,16.2,0,0,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.5000000000000001,0,1.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,2.4,0,21,3.2,0,5,0,4.5,0,13.4,0,5,0,0,0,0,0,0.6,0
2880,47.1,29.4,86.6,45,9.4,36.599999999999994,0,15.9,45,36.5,13.4,44.9,13.3,0,0,0,16.900000000000002,0,0.09999999999999999,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.4,0,0,0,0,0,2.9,0,20.6,2.7,0,5,0,4.5,0,13.4,0,5,0,0,0,0.09999999999999999,0,0.6,0
2940,47.2,29.5,86.5,45,9.500000000000002,36.5,0,15.9,45,36.5,13.5,44.9,13.4,0,0,0,16.8,0,0,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,2.7999999999999994,0,20.5,2.6999999999999997,0,5,0,4.4,0,13.5,0,5,0,0,0,0,0,0.7,0
3000,47.2,29.2,86.5,45,9.2,36.5,0,15.5,45,36.300000000000004,13.5,44.9,13.4,0,0,0,17.2,0,0.19999999999999998,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.8,0,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.5,0,0,0,0,0,2.8,0,20.8,2.7,0,5,0,4.5,0,13.5,0,5,0,0,0,0.19999999999999998,0,0.6,0
3060,47.2,28.700000000000003,86.3,45,8.7,36.300000000000004,0,15.5,45,36.300000000000004,13.7,44.9,13.600000000000001,0,0,0,17.2,0,0,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0,0,2.8,0,21.299999999999997,3.1,0,5,0,4.6000000000000005,0,13.7,0,5,0,0,0,0,0,0.5,0
3120,47.1,29.5,86.3,45,9.5,36.300000000000004,0,15.3,45,36.300000000000004,13.7,44.9,13.600000000000001,0,0,0,17.5,0,0,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,1,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0,0,2.9,0,20.5,2.5,0,5,0,4.4,0,13.7,0,5,0,0,0,0,0,0.7,0
3180,47.7,29.8,86.3,45,9.799999999999999,36.300000000000004,0,15.3,45,36.300000000000004,13.7,44.9,13.600000000000001,0,0,0,16.900000000000002,0,0,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,1,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.7,0,0,0,0,0,2.3000000000000003,0,20.2,1.7999999999999998,0,5,0,4.8,0,13.7,0,5,0,0,0,0,0,0.3,0
3240,47.6,27.6,85.9,45,7.6000000000000005,36.1,0,15,45,35.900000000000006,14.1,44.9,13.8,0,0,0,17.3,0,0.20000000000000004,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,0.8999999999999999,0,1.5999999999999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,0,0,0,0,0,2.4,0,22.4,3.4999999999999996,0,5,0,4.8999999999999995,0,13.899999999999999,0,5,0,0,0,0,0,0.20000000000000004,0
3300,47.3,28,85.9,45,8,35.900000000000006,0,14.9,45,35.900000000000006,14.1,44.9,14,0,0,0,17.7,0,0,0,0,0,0,5,0,0,0,0,0,0,0.09999999999999999,0,0,0,0,0,0,1,0,1.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.1,0,0,0,0,0,2.6999999999999997,0,22,2.9000000000000004,0,5,0,5.1,0,14.1,0,5,0,0,0,0,0,0,0
